T,sigma,H,Best Beta,Average Error
0.2,0.45,94,0.5898999999999902,0.0004796997037791788
0.2,0.45,95,0.5883999999999904,0.0008731765514180905
0.2,0.45,96,0.5902999999999902,0.0014676683819236536
0.2,0.45,97,0.59179999999999,0.0013909680484387168
0.2,0.45,98,0.6093999999999881,0.0015270900593115095
0.2,0.45,99,0.6527999999999943,0.002501469786116641
0.2,0.5,90,0.5896999999999902,0.0003775327601240304
0.2,0.5,91,0.5887999999999903,1.53195427027865e-05
0.2,0.5,92,0.5899999999999902,0.0007188952955153504
0.2,0.5,93,0.5903999999999902,0.0008965134487570292
0.2,0.5,94,0.5882999999999904,0.0003649612726635725
0.2,0.5,95,0.5903999999999902,0.0013894405066469228
0.2,0.5,96,0.5874999999999905,0.000631971412452854
0.2,0.5,97,0.5952999999999896,0.0021291523080196255
0.2,0.5,98,0.6165999999999873,0.0033032889355017734
0.2,0.5,99,0.6583999999999937,4.577693136194602e-06
0.2,0.55,90,0.5877999999999904,0.000450428520760588
0.2,0.55,91,0.5885999999999904,0.0005044701776070054
0.2,0.55,92,0.5893999999999903,0.00014380405968821643
0.2,0.55,93,0.5895999999999902,0.000525861075882909
0.2,0.55,94,0.5882999999999904,7.990660881511913e-05
0.2,0.55,95,0.5894999999999903,0.0014237404970075058
0.2,0.55,96,0.5898999999999902,0.0007759615456271548
0.2,0.55,97,0.5992999999999892,0.0007537720576405755
0.2,0.55,98,0.6222999999999866,0.0004934255454449457
0.2,0.55,99,0.6634999999999931,0.0021215605705506373
0.2,0.6,90,0.5879999999999904,0.0004634157678308613
0.2,0.6,91,0.59229999999999,0.0004973097111469285
0.2,0.6,92,0.5898999999999902,0.000779381467065827
0.2,0.6,93,0.5886999999999903,0.0007174604679165409
0.2,0.6,94,0.5891999999999903,0.00021043840519823444
0.2,0.6,95,0.5875999999999905,0.0005999208199523161
0.2,0.6,96,0.5902999999999902,0.0001681572354641553
0.2,0.6,97,0.6043999999999886,0.002480134472498936
0.2,0.6,98,0.628399999999986,0.0007105224736624726
0.2,0.6,99,0.6682999999999926,0.002905571381707073
0.3,0.2,90,0.5577999999999937,4.113518329848262e-05
0.3,0.2,91,0.5697999999999924,5.1492711090172674e-05
0.3,0.2,92,0.5793999999999914,1.1728966467418587e-05
0.3,0.2,93,0.5937999999999898,0.00013254978843896975
0.3,0.2,94,0.5942999999999897,0.00017052005194462345
0.3,0.2,95,0.5877999999999904,0.00026335206330864366
0.3,0.2,96,0.5900999999999902,0.00023501970202481322
0.3,0.2,97,0.5902999999999902,0.0008331365905665857
0.3,0.2,98,0.5900999999999902,0.0013514968659850766
0.3,0.2,99,0.6162999999999873,0.001187702944720391
0.3,0.25,90,0.5801999999999913,7.54751976160032e-05
0.3,0.25,91,0.5945999999999897,3.1179577521793816e-05
0.3,0.25,92,0.5963999999999895,0.00021447152404420485
0.3,0.25,93,0.5903999999999902,0.0003756625446219671
0.3,0.25,94,0.5862999999999906,0.00045321658549492456
0.3,0.25,95,0.5910999999999901,0.0007035897703116545
0.3,0.25,96,0.59159999999999,0.0005740657591241115
0.3,0.25,97,0.5888999999999903,0.0015536871980615407
0.3,0.25,98,0.5926999999999899,0.0007202590105538766
0.3,0.25,99,0.6303999999999857,0.0004934947123054989
0.3,0.3,90,0.5940999999999897,3.241982293195731e-05
0.3,0.3,91,0.59159999999999,0.00020137502992023353
0.3,0.3,92,0.5874999999999905,0.00010364943857462754
0.3,0.3,93,0.5897999999999902,2.931672874395871e-05
0.3,0.3,94,0.5897999999999902,0.00036031863128054324
0.3,0.3,95,0.5891999999999903,0.0007451728674178043
0.3,0.3,96,0.5890999999999903,0.00018981121293250276
0.3,0.3,97,0.5885999999999904,0.0010036222353721899
0.3,0.3,98,0.5995999999999891,0.001041364298167472
0.3,0.3,99,0.6407999999999846,0.0029639219262215643
0.3,0.35,90,0.5901999999999902,0.0001559407382642719
0.3,0.35,91,0.5871999999999905,0.00030854411580694894
0.3,0.35,92,0.5902999999999902,0.0005461864811223743
0.3,0.35,93,0.5893999999999903,0.0005594584531180525
0.3,0.35,94,0.5895999999999902,0.0006711160806152172
0.3,0.35,95,0.5880999999999904,0.00010826787833586344
0.3,0.35,96,0.5889999999999903,0.0008915167249976567
0.3,0.35,97,0.5904999999999901,0.0003422229403134442
0.3,0.35,98,0.6078999999999882,0.002186775699643037
0.3,0.35,99,0.6500999999999946,0.003514410950964879
0.3,0.4,90,0.5879999999999904,0.00019029501448011475
0.3,0.4,91,0.5897999999999902,0.0002032662543754775
0.3,0.4,92,0.5881999999999904,0.00014259000930499802
0.3,0.4,93,0.5898999999999902,0.0005032802751005906
0.3,0.4,94,0.5910999999999901,0.0005210720981298216
0.3,0.4,95,0.5892999999999903,0.0007868729500834136
0.3,0.4,96,0.5877999999999904,0.0009222063171473929
0.3,0.4,97,0.5941999999999897,0.0007017857378491763
0.3,0.4,98,0.6144999999999875,0.0009951767558868873
0.3,0.4,99,0.6572999999999938,0.0001335874201752439
0.3,0.45,90,0.5890999999999903,9.213006457324677e-05
0.3,0.45,91,0.5881999999999904,0.00026686686218560355
0.3,0.45,92,0.5905999999999901,7.127219614153516e-05
0.3,0.45,93,0.5896999999999902,0.000496971244410282
0.3,0.45,94,0.5890999999999903,0.00017856884518349206
0.3,0.45,95,0.5895999999999902,0.0004021919476198341
0.3,0.45,96,0.5889999999999903,0.001974899369741564
0.3,0.45,97,0.5998999999999891,0.001555487579048636
0.3,0.45,98,0.6223999999999866,0.00043885750271310163
0.3,0.45,99,0.6631999999999931,0.0008269966359385353
0.3,0.5,90,0.5883999999999904,0.0006335476197215486
0.3,0.5,91,0.59139999999999,0.00017939691891358697
0.3,0.5,92,0.5903999999999902,0.000683703694229299
0.3,0.5,93,0.5895999999999902,0.0012369053973157707
0.3,0.5,94,0.5902999999999902,0.001206756467352782
0.3,0.5,95,0.5873999999999905,0.0017385070314909917
0.3,0.5,96,0.5912999999999901,0.002068120074378496
0.3,0.5,97,0.6046999999999886,0.0023726001702094085
0.3,0.5,98,0.6289999999999859,0.0007816183595732876
0.3,0.5,99,0.6689999999999925,0.0031662948914659606
0.3,0.55,90,0.59219999999999,0.0007312851715933057
0.3,0.55,91,0.5895999999999902,0.0001238825786069671
0.3,0.55,92,0.5889999999999903,0.0009974783568206568
0.3,0.55,93,0.5900999999999902,0.0002523858012814335
0.3,0.55,94,0.5889999999999903,0.00014193365601857378
0.3,0.55,95,0.5886999999999903,4.0919896484750386e-05
0.3,0.55,96,0.5956999999999896,0.0003078388964159882
0.3,0.55,97,0.6088999999999881,0.0026060998174865613
0.3,0.55,98,0.6354999999999852,0.003141425229479917
0.3,0.55,99,0.673799999999992,0.004536162628748042
0.3,0.6,90,0.5895999999999902,0.0006606915168098447
0.3,0.6,91,0.5895999999999902,0.000545510466646133
0.3,0.6,92,0.5884999999999904,0.0007513275253251824
0.3,0.6,93,0.5883999999999904,0.00021613754139841932
0.3,0.6,94,0.5880999999999904,0.0016940294799796304
0.3,0.6,95,0.5885999999999904,8.657253601894526e-05
0.3,0.6,96,0.5995999999999891,0.0010164723849237845
0.3,0.6,97,0.6150999999999874,0.0004198600778569644
0.3,0.6,98,0.6413999999999845,0.0029466805771231
0.3,0.6,99,0.6772999999999916,0.0037026604922335117
0.4,0.2,90,0.5716999999999922,6.296840485690918e-05
0.4,0.2,91,0.5793999999999914,5.269875203663454e-05
0.4,0.2,92,0.5908999999999901,0.00012343811814877992
0.4,0.2,93,0.59219999999999,0.0002369739942924875
0.4,0.2,94,0.5901999999999902,0.00037910466667136054
0.4,0.2,95,0.5898999999999902,6.990305022310782e-05
0.4,0.2,96,0.5890999999999903,0.00020353666322836514
0.4,0.2,97,0.5900999999999902,0.0012181939992412872
0.4,0.2,98,0.5901999999999902,0.0006436673011791685
0.4,0.2,99,0.6245999999999864,0.00012597304575817745
0.4,0.25,90,0.59189999999999,0.00022205902760505893
0.4,0.25,91,0.5959999999999895,4.817095090600401e-05
0.4,0.25,92,0.5925999999999899,0.0003966529286391827
0.4,0.25,93,0.5849999999999907,0.0002961900612662834
0.4,0.25,94,0.5911999999999901,0.00027938622551198914
0.4,0.25,95,0.5894999999999903,0.0003681183844818717
0.4,0.25,96,0.5885999999999904,0.0012247059322933289
0.4,0.25,97,0.5900999999999902,0.000955973647622066
0.4,0.25,98,0.5983999999999893,0.0024009292208181225
0.4,0.25,99,0.6391999999999848,0.00019855329364100698
0.4,0.3,90,0.5929999999999899,5.7419245770824076e-05
0.4,0.3,91,0.5885999999999904,0.00038248724514844943
0.4,0.3,92,0.5887999999999903,5.6466591882289136e-05
0.4,0.3,93,0.5902999999999902,0.000534120090799174
0.4,0.3,94,0.5905999999999901,0.00010735596564337912
0.4,0.3,95,0.5904999999999901,0.00026701217316046216
0.4,0.3,96,0.5895999999999902,0.001493018989472139
0.4,0.3,97,0.5901999999999902,0.0015034588498245133
0.4,0.3,98,0.6071999999999883,0.0008829654238080647
0.4,0.3,99,0.6501999999999946,0.003276311288454958
0.4,0.35,90,0.5859999999999906,0.00015349672008518832
0.4,0.35,91,0.59159999999999,0.0002636473911034321
0.4,0.35,92,0.5887999999999903,0.0004895021622455016
0.4,0.35,93,0.5895999999999902,0.0005314236118309632
0.4,0.35,94,0.5912999999999901,0.0011284875460481605
0.4,0.35,95,0.5900999999999902,0.0014800150305990104
0.4,0.35,96,0.5880999999999904,0.0017394261317812702
0.4,0.35,97,0.5944999999999897,0.002249068955750915
0.4,0.35,98,0.6158999999999873,0.001985274887168668
0.4,0.35,99,0.6577999999999937,0.002214194682169305
0.4,0.4,90,0.5888999999999903,0.0003631361524740457
0.4,0.4,91,0.5901999999999902,0.00018453741180971746
0.4,0.4,92,0.5897999999999902,0.0008078335951557229
0.4,0.4,93,0.5909999999999901,0.0001886239257911461
0.4,0.4,94,0.5887999999999903,0.0010921945715059553
0.4,0.4,95,0.5900999999999902,7.609945066340954e-05
0.4,0.4,96,0.5894999999999903,0.0013194775113906706
0.4,0.4,97,0.6013999999999889,0.0019424501165875643
0.4,0.4,98,0.6242999999999864,0.0024504047138249534
0.4,0.4,99,0.664399999999993,0.00010275038614386064
0.4,0.45,90,0.5896999999999902,0.0006897288234120177
0.4,0.45,91,0.5897999999999902,0.0006027871297291133
0.4,0.45,92,0.5895999999999902,0.0009136164941496217
0.4,0.45,93,0.5885999999999904,0.000400871127173646
0.4,0.45,94,0.5892999999999903,0.0016023333738836851
0.4,0.45,95,0.5884999999999904,0.0012235434709100205
0.4,0.45,96,0.59209999999999,0.0018784462330808844
0.4,0.45,97,0.6059999999999884,0.00021768505787780353
0.4,0.45,98,0.6319999999999856,0.00033974505334285083
0.4,0.45,99,0.6708999999999923,0.004407464525569837
0.4,0.5,90,0.5892999999999903,0.00045340947683971506
0.4,0.5,91,0.5900999999999902,0.0006252405417821948
0.4,0.5,92,0.5897999999999902,0.0005841436808955636
0.4,0.5,93,0.5895999999999902,6.252708648329445e-05
0.4,0.5,94,0.5878999999999904,0.0009864912455480883
0.4,0.5,95,0.5900999999999902,0.0015474257782309487
0.4,0.5,96,0.5972999999999894,0.0014756955998732515
0.4,0.5,97,0.6122999999999877,0.00024541282557526026
0.4,0.5,98,0.6393999999999848,0.002266334399140815
0.4,0.5,99,0.6753999999999918,0.0021762924217691086
0.4,0.55,90,0.5895999999999902,0.00017307615341116155
0.4,0.55,91,0.5889999999999903,0.0002579796572267851
0.4,0.55,92,0.5900999999999902,0.0011387793469351758
0.4,0.55,93,0.5893999999999903,0.000523443483853819
0.4,0.55,94,0.5874999999999905,0.00041622659324834336
0.4,0.55,95,0.5906999999999901,0.0008085602743370602
0.4,0.55,96,0.6030999999999888,0.0008120844363852353
0.4,0.55,97,0.6183999999999871,0.0005166073184127892
0.4,0.55,98,0.6446999999999842,0.002570201504393333
0.4,0.55,99,0.6793999999999913,0.0008567515309396963
0.4,0.6,90,0.5886999999999903,0.000420219067185572
0.4,0.6,91,0.5897999999999902,0.0011744458173137955
0.4,0.6,92,0.5890999999999903,0.0014043543346120132
0.4,0.6,93,0.5874999999999905,0.00027427376096288077
0.4,0.6,94,0.5888999999999903,0.002107090750835516
0.4,0.6,95,0.5944999999999897,0.0014424982185876933
0.4,0.6,96,0.6054999999999885,0.0017551497797019889
0.4,0.6,97,0.6236999999999865,0.0011078632697209885
0.4,0.6,98,0.6499999999999946,0.004129122484345486
0.4,0.6,99,0.6836999999999909,0.003407910617490466
0.5,0.2,90,0.5804999999999912,3.5851451749460945e-05
0.5,0.2,91,0.5877999999999904,0.00014758885029335104
0.5,0.2,92,0.5927999999999899,7.736392662897459e-05
0.5,0.2,93,0.5967999999999895,0.0002764750747522275
0.5,0.2,94,0.5846999999999908,4.163946410622005e-05
0.5,0.2,95,0.5911999999999901,0.0007498525337350374
0.5,0.2,96,0.5897999999999902,0.00035902107703754285
0.5,0.2,97,0.5884999999999904,0.0006633472494587618
0.5,0.2,98,0.5952999999999896,0.0004902027871988093
0.5,0.2,99,0.6320999999999856,0.0011083700661702724
0.5,0.25,90,0.5937999999999898,0.0002730919079272868
0.5,0.25,91,0.5934999999999898,0.0003727839793239023
0.5,0.25,92,0.5859999999999906,0.0003873162828734926
0.5,0.25,93,0.5895999999999902,6.190413319565837e-05
0.5,0.25,94,0.5908999999999901,0.00018366263027330015
0.5,0.25,95,0.5908999999999901,0.0003135594209673039
0.5,0.25,96,0.5877999999999904,0.0013498886827978068
0.5,0.25,97,0.5883999999999904,0.0001232716342203704
0.5,0.25,98,0.6037999999999887,0.0022480033375266075
0.5,0.25,99,0.6454999999999841,0.0027748230946176705
0.5,0.3,90,0.5878999999999904,0.00037896403703750693
0.5,0.3,91,0.5868999999999905,0.0001442475121709419
0.5,0.3,92,0.5900999999999902,0.0001554207204827221
0.5,0.3,93,0.5911999999999901,0.00047342307604912283
0.5,0.3,94,0.5891999999999903,0.00087654811768389
0.5,0.3,95,0.5894999999999903,0.0009030831691224598
0.5,0.3,96,0.5908999999999901,0.000886472285635594
0.5,0.3,97,0.5923999999999899,0.0022154410853385416
0.5,0.3,98,0.6134999999999876,0.0025790751431656643
0.5,0.3,99,0.655699999999994,0.0012827529734687542
0.5,0.35,90,0.5912999999999901,0.0005799623862453921
0.5,0.35,91,0.5894999999999903,0.0007112465210829622
0.5,0.35,92,0.5905999999999901,0.00044748101555593437
0.5,0.35,93,0.5897999999999902,0.00036817584789260974
0.5,0.35,94,0.5885999999999904,0.0005597219725064348
0.5,0.35,95,0.5894999999999903,0.0006147550951609391
0.5,0.35,96,0.5889999999999903,0.00022771958000366075
0.5,0.35,97,0.5997999999999891,0.0005540649851489902
0.5,0.35,98,0.6232999999999865,0.0001716647442214797
0.5,0.35,99,0.6633999999999931,0.0020078161765326786
0.5,0.4,90,0.5900999999999902,0.00035002472981442807
0.5,0.4,91,0.5896999999999902,0.0007393662911377432
0.5,0.4,92,0.5894999999999903,0.0006413062520220871
0.5,0.4,93,0.5899999999999902,0.0005318907363008646
0.5,0.4,94,0.5896999999999902,0.000993373206767851
0.5,0.4,95,0.5870999999999905,0.0007860977754604828
0.5,0.4,96,0.5925999999999899,0.0009456352836894225
0.5,0.4,97,0.6070999999999883,0.0017748774864017216
0.5,0.4,98,0.6307999999999857,0.0004187420680955147
0.5,0.4,99,0.6706999999999923,0.0037861887153420567
0.5,0.45,90,0.5899999999999902,0.0009136175469190645
0.5,0.45,91,0.5900999999999902,0.0010626809695578772
0.5,0.45,92,0.5891999999999903,0.0012159720978397923
0.5,0.45,93,0.5904999999999901,0.0014439569064709642
0.5,0.45,94,0.5880999999999904,0.00048462718764576466
0.5,0.45,95,0.5898999999999902,0.0016155671601938298
0.5,0.45,96,0.5975999999999894,0.00023305401574153756
0.5,0.45,97,0.6123999999999877,0.0008234134948300707
0.5,0.45,98,0.6391999999999848,0.0024558038189349293
0.5,0.45,99,0.6764999999999917,0.0028027208019914328
0.5,0.5,90,0.5898999999999902,0.0006273262440449245
0.5,0.5,91,0.5891999999999903,0.00024779218498955215
0.5,0.5,92,0.5905999999999901,0.0006065659974473642
0.5,0.5,93,0.5891999999999903,0.0008400389601231102
0.5,0.5,94,0.5873999999999905,0.0011219867633610122
0.5,0.5,95,0.5907999999999901,0.00047359173630855074
0.5,0.5,96,0.6031999999999887,0.0015425401246637561
0.5,0.5,97,0.619399999999987,0.002340697249689749
0.5,0.5,98,0.646099999999984,0.0015715915870637615
0.5,0.5,99,0.6802999999999912,0.003265800486665322
0.5,0.55,90,0.5889999999999903,0.00038597957592627954
0.5,0.55,91,0.5896999999999902,0.0006961221082516229
0.5,0.55,92,0.5887999999999903,0.00017927160356876915
0.5,0.55,93,0.5875999999999905,0.0018357909043084234
0.5,0.55,94,0.5889999999999903,0.0003263972692886618
0.5,0.55,95,0.5952999999999896,0.0021983919346074817
0.5,0.55,96,0.6066999999999884,2.5009555708948334e-05
0.5,0.55,97,0.6256999999999863,0.0023164191087401763
0.5,0.55,98,0.6508999999999945,0.0027396745699446805
0.5,0.55,99,0.6846999999999908,0.003352566582950108
0.5,0.6,90,0.5892999999999903,0.00030856086896186
0.5,0.6,91,0.5880999999999904,0.0010502061279795184
0.5,0.6,92,0.5869999999999905,0.0011624284824364693
0.5,0.6,93,0.5866999999999906,0.001330226731578718
0.5,0.6,94,0.59149999999999,0.0022600629013797206
0.5,0.6,95,0.600799999999989,0.0017666171525943769
0.5,0.6,96,0.6130999999999877,0.0013934074342280536
0.5,0.6,97,0.6311999999999857,0.0001920519606495158
0.5,0.6,98,0.6564999999999939,0.0026251589399305985
0.5,0.6,99,0.6881999999999904,0.0050880553377620095
0.6,0.2,90,0.5879999999999904,0.00015498991569997886
0.6,0.2,91,0.5965999999999895,8.880972793396184e-05
0.6,0.2,92,0.5938999999999898,0.00011476267530676161
0.6,0.2,93,0.5895999999999902,0.00011017313748835428
0.6,0.2,94,0.5885999999999904,0.0006161742071094443
0.6,0.2,95,0.5889999999999903,0.0006683070101770136
0.6,0.2,96,0.5901999999999902,0.000524336782516247
0.6,0.2,97,0.5886999999999903,0.00046390035307180384
0.6,0.2,98,0.5990999999999892,0.0023251894415644986
0.6,0.2,99,0.637199999999985,0.003756731372521262
0.6,0.25,90,0.5945999999999897,0.00033899020306859883
0.6,0.25,91,0.5900999999999902,0.0002676430022106714
0.6,0.25,92,0.5854999999999907,0.00012173479452658853
0.6,0.25,93,0.5899999999999902,0.0004994613644254762
0.6,0.25,94,0.5890999999999903,0.0008621104666372434
0.6,0.25,95,0.5901999999999902,0.00041432620892201875
0.6,0.25,96,0.5898999999999902,0.0011380028179698773
0.6,0.25,97,0.5908999999999901,0.0018288716831546515
0.6,0.25,98,0.6084999999999882,0.001232075556252058
0.6,0.25,99,0.6514999999999944,0.0004398278926767686
0.6,0.3,90,0.5861999999999906,0.0005604179112684288
0.6,0.3,91,0.5897999999999902,0.00014036446560843907
0.6,0.3,92,0.5890999999999903,0.0005045127563060316
0.6,0.3,93,0.59139999999999,0.0007177697713662586
0.6,0.3,94,0.5907999999999901,0.0007287065013503492
0.6,0.3,95,0.5890999999999903,4.4530883754330074e-05
0.6,0.3,96,0.5880999999999904,0.0007577370663219681
0.6,0.3,97,0.5972999999999894,0.0004909024540458318
0.6,0.3,98,0.6181999999999871,0.00016603991789641275
0.6,0.3,99,0.6608999999999934,0.0002062471474271792
0.6,0.35,90,0.5891999999999903,0.000728168436198816
0.6,0.35,91,0.59159999999999,0.0008733398682635729
0.6,0.35,92,0.5887999999999903,0.0003661807668976333
0.6,0.35,93,0.5888999999999903,0.0008695703398295839
0.6,0.35,94,0.5900999999999902,0.00012373971738156853
0.6,0.35,95,0.5890999999999903,5.1375478516517347e-05
0.6,0.35,96,0.5908999999999901,0.0002523705061434402
0.6,0.35,97,0.6044999999999886,0.0003926343179791907
0.6,0.35,98,0.6288999999999859,0.0020085758639989044
0.6,0.35,99,0.6682999999999926,0.0031124038712869433
0.6,0.4,90,0.5893999999999903,0.0002431842210253115
0.6,0.4,91,0.5905999999999901,0.0008216920533551578
0.6,0.4,92,0.5886999999999903,0.0012543511235707805
0.6,0.4,93,0.5889999999999903,0.0003086184243184761
0.6,0.4,94,0.5903999999999902,0.001216503896259566
0.6,0.4,95,0.5885999999999904,0.002075302590195462
0.6,0.4,96,0.5975999999999894,0.0021028154408144796
0.6,0.4,97,0.6107999999999879,0.0030872670898288617
0.6,0.4,98,0.636899999999985,0.0005630883225424359
0.6,0.4,99,0.6745999999999919,0.003968210580930002
0.6,0.45,90,0.5900999999999902,0.00041205276257267324
0.6,0.45,91,0.5878999999999904,0.00020776983845664643
0.6,0.45,92,0.5890999999999903,0.0006447558814596168
0.6,0.45,93,0.5893999999999903,0.0013594043681948282
0.6,0.45,94,0.5874999999999905,0.0017905416870432973
0.6,0.45,95,0.59229999999999,0.0021327045185180883
0.6,0.45,96,0.6020999999999889,0.0004329933522144039
0.6,0.45,97,0.6184999999999871,0.0020669096230723507
0.6,0.45,98,0.6451999999999841,0.0021973915957282228
0.6,0.45,99,0.6806999999999912,0.00012194179659913887
0.6,0.5,90,0.5898999999999902,0.0005982765249247721
0.6,0.5,91,0.5896999999999902,0.00046521746812607846
0.6,0.5,92,0.5887999999999903,0.0010139949954991456
0.6,0.5,93,0.5877999999999904,0.0017296858223045301
0.6,0.5,94,0.5897999999999902,0.0003877266562008127
0.6,0.5,95,0.5962999999999895,0.0022271476735659127
0.6,0.5,96,0.6072999999999883,0.0001821827487631669
0.6,0.5,97,0.6248999999999864,0.002027096856361478
0.6,0.5,98,0.6509999999999945,0.0002735550316705489
0.6,0.5,99,0.6841999999999908,0.0028630751030892018
0.6,0.55,90,0.5897999999999902,0.0012161077436406403
0.6,0.55,91,0.5876999999999905,0.001128407988752053
0.6,0.55,92,0.5872999999999905,0.0009873490009229627
0.6,0.55,93,0.5878999999999904,0.0002658035343447528
0.6,0.55,94,0.59149999999999,0.00013369044789699998
0.6,0.55,95,0.6014999999999889,0.00130189182651941
0.6,0.55,96,0.6125999999999877,0.00269476721315446
0.6,0.55,97,0.6310999999999857,0.002011426995812238
0.6,0.55,98,0.6562999999999939,0.0019420159098390885
0.6,0.55,99,0.6885999999999903,0.004039786605340387
0.6,0.6,90,0.5889999999999903,0.0007614560834515604
0.6,0.6,91,0.5883999999999904,0.0016357469230917135
0.6,0.6,92,0.5867999999999906,0.00023222582628808878
0.6,0.6,93,0.5893999999999903,0.0007560757277620994
0.6,0.6,94,0.5959999999999895,0.0019497895421268243
0.6,0.6,95,0.6038999999999887,0.002369956403642567
0.6,0.6,96,0.6181999999999871,0.0031970218087305526
0.6,0.6,97,0.6379999999999849,0.0011714670485671423
0.6,0.6,98,0.6612999999999933,0.00425650523340766
0.6,0.6,99,0.6909999999999901,0.0011211970631129786
0.7,0.2,90,0.59189999999999,0.00010060094414101277
0.7,0.2,91,0.59189999999999,0.0003053265272536836
0.7,0.2,92,0.5952999999999896,0.0003508949035978105
0.7,0.2,93,0.5847999999999908,0.0005137274302470065
0.7,0.2,94,0.5903999999999902,0.00023128643011587584
0.7,0.2,95,0.5897999999999902,0.0007760656663467326
0.7,0.2,96,0.5900999999999902,0.0002586959257603448
0.7,0.2,97,0.5897999999999902,0.000986354207325835
0.7,0.2,98,0.6022999999999888,0.002534265551782868
0.7,0.2,99,0.6424999999999844,0.0011834838398218895
0.7,0.25,90,0.5896999999999902,0.0002732179259817862
0.7,0.25,91,0.5851999999999907,0.000438719565534823
0.7,0.25,92,0.5893999999999903,0.0004079084116847696
0.7,0.25,93,0.5899999999999902,0.0004689428966641398
0.7,0.25,94,0.5891999999999903,0.001068462099910687
0.7,0.25,95,0.5899999999999902,0.00042269199250145775
0.7,0.25,96,0.5897999999999902,0.001254088773607292
0.7,0.25,97,0.5932999999999898,0.0015093666490098782
0.7,0.25,98,0.6124999999999877,0.0022960202285322666
0.7,0.25,99,0.655499999999994,9.813826383675099e-05
0.7,0.3,90,0.5905999999999901,0.0005613815821331148
0.7,0.3,91,0.5903999999999902,0.0005990540869554053
0.7,0.3,92,0.5891999999999903,0.0008999898992191148
0.7,0.3,93,0.5893999999999903,0.0002641082176745229
0.7,0.3,94,0.5891999999999903,0.0008156676941838588
0.7,0.3,95,0.5890999999999903,0.00038870960983908477
0.7,0.3,96,0.5897999999999902,0.0014025228448111718
0.7,0.3,97,0.600699999999989,0.00020208843837211485
0.7,0.3,98,0.6233999999999865,0.0008372880721831418
0.7,0.3,99,0.664499999999993,0.0021644958582543207
0.7,0.35,90,0.5908999999999901,0.0006650726367789039
0.7,0.35,91,0.5898999999999902,0.0007085227225796006
0.7,0.35,92,0.5896999999999902,0.0006103071592133558
0.7,0.35,93,0.5891999999999903,7.225731825694189e-05
0.7,0.35,94,0.5889999999999903,0.00026503844195269703
0.7,0.35,95,0.5888999999999903,0.0010064162879661607
0.7,0.35,96,0.5936999999999898,0.0014830745984213412
0.7,0.35,97,0.6084999999999882,0.0026480004496287008
0.7,0.35,98,0.6332999999999854,0.0004127503492805271
0.7,0.35,99,0.6721999999999921,0.0031801262532813986
0.7,0.4,90,0.5900999999999902,0.0006906070190815561
0.7,0.4,91,0.5908999999999901,2.7137571360703888e-05
0.7,0.4,92,0.5883999999999904,0.00029173194735202223
0.7,0.4,93,0.5892999999999903,0.0014430634592180597
0.7,0.4,94,0.5878999999999904,0.00168830819309154
0.7,0.4,95,0.5904999999999901,0.002143519861120641
0.7,0.4,96,0.6000000000000001,0.0004886554338560994
0.7,0.4,97,0.6157999999999874,0.0012730678004315478
0.7,0.4,98,0.6420999999999845,0.003063293794491242
0.7,0.4,99,0.6782999999999915,0.0026150790696614075
0.7,0.45,90,0.5892999999999903,0.00024403487681327944
0.7,0.45,91,0.5883999999999904,0.0005100168060242503
0.7,0.45,92,0.5896999999999902,0.00016201370129450743
0.7,0.45,93,0.5873999999999905,0.0005506316265334348
0.7,0.45,94,0.5888999999999903,0.0012319463247795579
0.7,0.45,95,0.5948999999999897,0.000817900112501622
0.7,0.45,96,0.6050999999999885,0.0012480890652867614
0.7,0.45,97,0.6222999999999866,0.0017596937932454124
0.7,0.45,98,0.6490999999999837,0.0013120243765189692
0.7,0.45,99,0.6839999999999908,0.004172128182820799
0.7,0.5,90,0.5882999999999904,0.0007961395467959124
0.7,0.5,91,0.5893999999999903,0.0009242349024008046
0.7,0.5,92,0.5884999999999904,0.00010534429208318232
0.7,0.5,93,0.5880999999999904,0.0015940858991360294
0.7,0.5,94,0.5909999999999901,7.815946005734599e-05
0.7,0.5,95,0.5994999999999892,0.001722955520937946
0.7,0.5,96,0.6118999999999878,0.0027678356159452316
0.7,0.5,97,0.6301999999999858,0.0013605484401865286
0.7,0.5,98,0.654799999999994,0.0013252378565556367
0.7,0.5,99,0.6878999999999904,0.0026306263323016285
0.7,0.55,90,0.5895999999999902,0.0010956119886230769
0.7,0.55,91,0.5884999999999904,0.0008744924494905656
0.7,0.55,92,0.5874999999999905,0.00128944237114914
0.7,0.55,93,0.5886999999999903,0.0013151481754593943
0.7,0.55,94,0.5945999999999897,0.0010877872908528873
0.7,0.55,95,0.6035999999999887,7.426566370679802e-06
0.7,0.55,96,0.6181999999999871,0.0024034632784004605
0.7,0.55,97,0.637699999999985,0.0023291271940802665
0.7,0.55,98,0.6605999999999934,0.0022915054222131174
0.7,0.55,99,0.69119999999999,0.0015329198241162397
0.7,0.6,90,0.5890999999999903,0.0005398130486260588
0.7,0.6,91,0.5863999999999906,0.0011477789405566203
0.7,0.6,92,0.5881999999999904,0.00018854404384115837
0.7,0.6,93,0.5910999999999901,9.09668991112874e-05
0.7,0.6,94,0.6000999999999891,0.002681989798558327
0.7,0.6,95,0.6080999999999882,0.0004560231393487317
0.7,0.6,96,0.6223999999999866,0.0020208207352834587
0.7,0.6,97,0.6428999999999844,0.0025857956929558382
