S0,K,r,m,T,H,sigma,trading_days,price_mc,price,price_adj,best_beta
100,100,0.1,50,1.3,98,0.5,250,8.697,2.606,7.962,0.6889
100,100,0.1,50,1.3,98,0.55,250,9.127,2.537,8.301,0.6889
100,100,0.1,50,1.3,98,0.6,250,9.572,2.481,8.651,0.6889
100,100,0.1,50,1.4,98,0.2,250,7.248,3.986,7.068,0.611
100,100,0.1,50,1.4,98,0.25,250,7.296,3.503,7.016,0.611
100,100,0.1,50,1.4,98,0.3,250,7.513,3.197,7.132,0.611
100,100,0.1,50,1.4,98,0.35,250,7.83,2.987,7.343,0.6889
100,100,0.1,50,1.4,98,0.4,250,8.188,2.835,7.61,0.6889
100,100,0.1,50,1.4,98,0.45,250,8.601,2.72,7.914,0.6889
100,100,0.1,50,1.4,98,0.5,250,9.03,2.63,8.243,0.6889
100,100,0.1,50,1.4,98,0.55,250,9.47,2.558,8.591,0.6889
100,100,0.1,50,1.4,98,0.6,250,9.928,2.499,8.951,0.6889
100,100,0.1,50,1.5,98,0.2,250,7.559,4.085,7.36,0.611
100,100,0.1,50,1.5,98,0.25,250,7.59,3.572,7.285,0.611
100,100,0.1,50,1.5,98,0.3,250,7.808,3.249,7.393,0.611
100,100,0.1,50,1.5,98,0.35,250,8.124,3.028,7.602,0.6889
100,100,0.1,50,1.5,98,0.4,250,8.489,2.868,7.871,0.6889
100,100,0.1,50,1.5,98,0.45,250,8.909,2.748,8.181,0.6889
100,100,0.1,50,1.5,98,0.5,250,9.348,2.653,8.517,0.6889
100,100,0.1,50,1.5,98,0.55,250,9.806,2.578,8.872,0.6889
100,100,0.1,50,1.5,98,0.6,250,10.283,2.516,9.241,0.6889
100,100,0.1,50,1.6,98,0.2,250,7.868,4.181,7.647,0.611
100,100,0.1,50,1.6,98,0.25,250,7.883,3.639,7.55,0.611
100,100,0.1,50,1.6,98,0.3,250,8.097,3.299,7.649,0.6889
100,100,0.1,50,1.6,98,0.35,250,8.414,3.067,7.855,0.6889
100,100,0.1,50,1.6,98,0.4,250,8.786,2.9,8.127,0.6889
100,100,0.1,50,1.6,98,0.45,250,9.213,2.774,8.44,0.6889
100,100,0.1,50,1.6,98,0.5,250,9.659,2.675,8.783,0.6889
100,100,0.1,50,1.6,98,0.55,250,10.133,2.597,9.145,0.6889
100,100,0.1,50,1.6,98,0.6,250,10.623,2.532,9.523,0.6889
100,100,0.1,50,1.7,98,0.2,250,8.176,4.274,7.931,0.611
100,100,0.1,50,1.7,98,0.25,250,8.173,3.704,7.811,0.611
100,100,0.1,50,1.7,98,0.3,250,8.383,3.347,7.9,0.6889
100,100,0.1,50,1.7,98,0.35,250,8.699,3.105,8.104,0.6889
100,100,0.1,50,1.7,98,0.4,250,9.075,2.93,8.377,0.6889
100,100,0.1,50,1.7,98,0.45,250,9.512,2.799,8.694,0.6889
100,100,0.1,50,1.7,98,0.5,250,9.964,2.696,9.042,0.6889
100,100,0.1,50,1.7,98,0.55,250,10.45,2.614,9.412,0.6889
100,100,0.1,50,1.7,98,0.6,250,10.946,2.548,9.797,0.6889
100,100,0.1,50,1.8,98,0.2,250,8.48,4.365,8.212,0.611
100,100,0.1,50,1.8,98,0.25,250,8.46,3.767,8.069,0.611
100,100,0.1,50,1.8,98,0.3,250,8.66,3.394,8.147,0.6889
100,100,0.1,50,1.8,98,0.35,250,8.979,3.141,8.347,0.6889
100,100,0.1,50,1.8,98,0.4,250,9.36,2.959,8.621,0.6889
100,100,0.1,50,1.8,98,0.45,250,9.806,2.823,8.942,0.6889
100,100,0.1,50,1.8,98,0.5,250,10.265,2.716,9.296,0.6889
100,100,0.1,50,1.8,98,0.55,250,10.758,2.631,9.672,0.6889
100,100,0.1,50,1.8,98,0.6,250,11.262,2.562,10.064,0.6889
100,100,0.1,50,1.9,98,0.2,250,8.783,4.454,8.49,0.611
100,100,0.1,50,1.9,98,0.25,250,8.742,3.828,8.322,0.611
100,100,0.1,50,1.9,98,0.3,250,8.938,3.439,8.39,0.6889
100,100,0.1,50,1.9,98,0.35,250,9.254,3.176,8.587,0.6889
100,100,0.1,50,1.9,98,0.4,250,9.644,2.987,8.861,0.6889
100,100,0.1,50,1.9,98,0.45,250,10.093,2.845,9.185,0.6889
100,100,0.1,50,1.9,98,0.5,250,10.558,2.735,9.543,0.6889
100,100,0.1,50,1.9,98,0.55,250,11.062,2.648,9.925,0.6889
100,100,0.1,50,1.9,98,0.6,250,11.579,2.576,10.325,0.6889
100,100,0.1,50,2.0,98,0.2,250,9.082,4.54,8.765,0.611
100,100,0.1,50,2.0,98,0.25,250,9.022,3.888,8.573,0.611
100,100,0.1,50,2.0,98,0.3,250,9.208,3.483,8.629,0.6889
100,100,0.1,50,2.0,98,0.35,250,9.526,3.21,8.822,0.6889
100,100,0.1,50,2.0,98,0.4,250,9.918,3.014,9.096,0.6889
100,100,0.1,50,2.0,98,0.45,250,10.37,2.868,9.423,0.6889
100,100,0.1,50,2.0,98,0.5,250,10.846,2.754,9.786,0.6889
100,100,0.1,50,2.0,98,0.55,250,11.359,2.663,10.174,0.6889
100,100,0.1,50,2.0,98,0.6,250,11.883,2.589,10.58,0.6889
100,100,0.1,50,2.1,98,0.2,250,9.379,4.625,9.037,0.611
100,100,0.1,50,2.1,98,0.25,250,9.3,3.946,8.82,0.611
100,100,0.1,50,2.1,98,0.3,250,9.479,3.526,8.865,0.6889
100,100,0.1,50,2.1,98,0.35,250,9.791,3.243,9.053,0.6889
100,100,0.1,50,2.1,98,0.4,250,10.186,3.04,9.327,0.6889
100,100,0.1,50,2.1,98,0.45,250,10.646,2.889,9.657,0.6889
100,100,0.1,50,2.1,98,0.5,250,11.13,2.771,10.023,0.6889
100,100,0.1,50,2.1,98,0.55,250,11.647,2.678,10.416,0.6889
100,100,0.1,50,2.1,98,0.6,250,12.186,2.602,10.829,0.69
100,100,0.1,50,2.2,98,0.2,250,9.671,4.707,9.306,0.611
100,100,0.1,50,2.2,98,0.25,250,9.576,4.002,9.064,0.611
100,100,0.1,50,2.2,98,0.3,250,9.744,3.567,9.098,0.6889
100,100,0.1,50,2.2,98,0.35,250,10.056,3.275,9.281,0.6889
100,100,0.1,50,2.2,98,0.4,250,10.449,3.066,9.554,0.6889
100,100,0.1,50,2.2,98,0.45,250,10.916,2.909,9.886,0.6889
100,100,0.1,50,2.2,98,0.5,250,11.405,2.788,10.256,0.6889
100,100,0.1,50,2.2,98,0.55,250,11.927,2.692,10.654,0.6889
100,100,0.1,50,2.2,98,0.6,250,12.47,2.614,11.072,0.69
100,100,0.1,50,2.3,98,0.2,250,9.963,4.788,9.573,0.611
100,100,0.1,50,2.3,98,0.25,250,9.848,4.057,9.306,0.6889
100,100,0.1,50,2.3,98,0.3,250,10.006,3.607,9.327,0.6889
100,100,0.1,50,2.3,98,0.35,250,10.317,3.306,9.505,0.6889
100,100,0.1,50,2.3,98,0.4,250,10.714,3.09,9.778,0.6889
100,100,0.1,50,2.3,98,0.45,250,11.185,2.929,10.111,0.6889
100,100,0.1,50,2.3,98,0.5,250,11.678,2.805,10.485,0.6889
100,100,0.1,50,2.3,98,0.55,250,12.208,2.706,10.887,0.6889
100,100,0.1,50,2.3,98,0.6,250,12.762,2.626,11.311,0.691
100,100,0.1,50,2.4,98,0.2,250,10.253,4.868,9.838,0.611
100,100,0.1,50,2.4,98,0.25,250,10.114,4.111,9.545,0.6889
100,100,0.1,50,2.4,98,0.3,250,10.265,3.647,9.553,0.6889
100,100,0.1,50,2.4,98,0.35,250,10.571,3.335,9.726,0.6889
100,100,0.1,50,2.4,98,0.4,250,10.966,3.114,9.998,0.6889
100,100,0.1,50,2.4,98,0.45,250,11.446,2.948,10.332,0.6889
100,100,0.1,50,2.4,98,0.5,250,11.951,2.821,10.709,0.6889
100,100,0.1,50,2.4,98,0.55,250,12.479,2.719,11.116,0.6889
100,100,0.1,50,2.4,98,0.6,250,13.04,2.637,11.545,0.691
100,100,0.1,50,2.5,98,0.2,250,10.545,4.945,10.1,0.611
100,100,0.1,50,2.5,98,0.25,250,10.38,4.164,9.781,0.6889
100,100,0.1,50,2.5,98,0.3,250,10.519,3.685,9.777,0.6889
100,100,0.1,50,2.5,98,0.35,250,10.823,3.365,9.944,0.6889
100,100,0.1,50,2.5,98,0.4,250,11.219,3.137,10.214,0.6889
100,100,0.1,50,2.5,98,0.45,250,11.702,2.967,10.55,0.6889
100,100,0.1,50,2.5,98,0.5,250,12.222,2.836,10.93,0.6889
100,100,0.1,50,2.5,98,0.55,250,12.751,2.732,11.341,0.6899
100,100,0.1,50,2.5,98,0.6,250,13.32,2.648,11.774,0.691
100,100,0.1,50,2.6,98,0.2,250,10.829,5.022,10.361,0.611
100,100,0.1,50,2.6,98,0.25,250,10.644,4.215,10.016,0.6889
100,100,0.1,50,2.6,98,0.3,250,10.777,3.722,9.998,0.6889
100,100,0.1,50,2.6,98,0.35,250,11.075,3.393,10.16,0.6889
100,100,0.1,50,2.6,98,0.4,250,11.471,3.159,10.427,0.6889
100,100,0.1,50,2.6,98,0.45,250,11.958,2.985,10.764,0.6889
100,100,0.1,50,2.6,98,0.5,250,12.48,2.851,11.146,0.6889
100,100,0.1,50,2.6,98,0.55,250,13.012,2.744,11.561,0.69
100,100,0.1,50,2.6,98,0.6,250,13.594,2.658,12.0,0.691
100,100,0.1,50,2.7,98,0.2,250,11.113,5.096,10.619,0.611
100,100,0.1,50,2.7,98,0.25,250,10.905,4.265,10.247,0.6889
100,100,0.1,50,2.7,98,0.3,250,11.029,3.758,10.217,0.6889
100,100,0.1,50,2.7,98,0.35,250,11.323,3.42,10.372,0.6889
100,100,0.1,50,2.7,98,0.4,250,11.714,3.181,10.638,0.6889
100,100,0.1,50,2.7,98,0.45,250,12.205,3.002,10.975,0.6889
100,100,0.1,50,2.7,98,0.5,250,12.736,2.865,11.36,0.6889
100,100,0.1,50,2.7,98,0.55,250,13.271,2.756,11.778,0.691
100,100,0.1,50,2.7,98,0.6,250,13.857,2.668,12.221,0.691
100,100,0.1,50,2.8,98,0.2,250,11.395,5.17,10.875,0.611
100,100,0.1,50,2.8,98,0.25,250,11.164,4.315,10.477,0.6889
100,100,0.1,50,2.8,98,0.3,250,11.276,3.794,10.433,0.6889
100,100,0.1,50,2.8,98,0.35,250,11.57,3.447,10.582,0.6889
100,100,0.1,50,2.8,98,0.4,250,11.958,3.202,10.845,0.6889
100,100,0.1,50,2.8,98,0.45,250,12.452,3.019,11.182,0.6889
100,100,0.1,50,2.8,98,0.5,250,12.985,2.879,11.569,0.689
100,100,0.1,50,2.8,98,0.55,250,13.519,2.768,11.991,0.691
100,100,0.1,50,2.8,98,0.6,250,14.118,2.678,12.438,0.6989
100,100,0.1,50,2.9,98,0.2,250,11.672,5.242,11.13,0.611
100,100,0.1,50,2.9,98,0.25,250,11.423,4.363,10.705,0.6889
100,100,0.1,50,2.9,98,0.3,250,11.521,3.829,10.647,0.6889
100,100,0.1,50,2.9,98,0.35,250,11.811,3.474,10.789,0.6889
100,100,0.1,50,2.9,98,0.4,250,12.196,3.222,11.05,0.6889
100,100,0.1,50,2.9,98,0.45,250,12.694,3.036,11.387,0.6889
100,100,0.1,50,2.9,98,0.5,250,13.227,2.892,11.776,0.6899
100,100,0.1,50,2.9,98,0.55,250,13.779,2.779,12.201,0.691
100,100,0.1,50,2.9,98,0.6,250,14.369,2.687,12.652,0.6989
100,100,0.1,50,3.0,98,0.2,250,11.951,5.313,11.383,0.611
100,100,0.1,50,3.0,98,0.25,250,11.68,4.41,10.93,0.6889
100,100,0.1,50,3.0,98,0.3,250,11.766,3.863,10.858,0.6889
100,100,0.1,50,3.0,98,0.35,250,12.046,3.499,10.993,0.6889
100,100,0.1,50,3.0,98,0.4,250,12.438,3.242,11.252,0.6889
100,100,0.1,50,3.0,98,0.45,250,12.932,3.052,11.589,0.6889
100,100,0.1,50,3.0,98,0.5,250,13.466,2.905,11.98,0.69
100,100,0.1,50,3.0,98,0.55,250,14.028,2.79,12.407,0.691
100,100,0.1,50,3.0,98,0.6,250,14.629,2.696,12.862,0.6989
100,100,0.1,50,3.1,98,0.2,250,12.228,5.383,11.633,0.611
100,100,0.1,50,3.1,98,0.25,250,11.927,4.457,11.154,0.6889
100,100,0.1,50,3.1,98,0.3,250,12.007,3.896,11.068,0.6889
100,100,0.1,50,3.1,98,0.35,250,12.28,3.524,11.196,0.6889
100,100,0.1,50,3.1,98,0.4,250,12.675,3.262,11.451,0.6889
100,100,0.1,50,3.1,98,0.45,250,13.165,3.067,11.788,0.6889
100,100,0.1,50,3.1,98,0.5,250,13.703,2.918,12.18,0.6909
100,100,0.1,50,3.1,98,0.55,250,14.275,2.8,12.611,0.691
100,100,0.1,50,3.1,98,0.6,250,14.883,2.705,13.069,0.6989
100,100,0.1,50,3.2,98,0.2,250,12.504,5.451,11.883,0.611
100,100,0.1,50,3.2,98,0.25,250,12.177,4.502,11.375,0.6889
100,100,0.1,50,3.2,98,0.3,250,12.248,3.928,11.275,0.6889
100,100,0.1,50,3.2,98,0.35,250,12.511,3.549,11.396,0.6889
100,100,0.1,50,3.2,98,0.4,250,12.907,3.28,11.648,0.6889
100,100,0.1,50,3.2,98,0.45,250,13.4,3.082,11.985,0.6889
100,100,0.1,50,3.2,98,0.5,250,13.943,2.93,12.378,0.691
100,100,0.1,50,3.2,98,0.55,250,14.515,2.81,12.811,0.691
100,100,0.1,50,3.2,98,0.6,250,15.126,2.714,13.273,0.6989
100,100,0.1,50,3.3,98,0.2,250,12.777,5.519,12.13,0.611
100,100,0.1,50,3.3,98,0.25,250,12.428,4.547,11.595,0.6889
100,100,0.1,50,3.3,98,0.3,250,12.483,3.96,11.48,0.6889
100,100,0.1,50,3.3,98,0.35,250,12.744,3.572,11.594,0.6889
100,100,0.1,50,3.3,98,0.4,250,13.135,3.299,11.843,0.6889
100,100,0.1,50,3.3,98,0.45,250,13.631,3.097,12.179,0.6889
100,100,0.1,50,3.3,98,0.5,250,14.177,2.942,12.573,0.691
100,100,0.1,50,3.3,98,0.55,250,14.754,2.82,13.008,0.6989
100,100,0.1,50,3.3,98,0.6,250,15.363,2.722,13.473,0.6989
100,100,0.1,50,3.4,98,0.2,250,13.048,5.585,12.376,0.6889
100,100,0.1,50,3.4,98,0.25,250,12.676,4.591,11.813,0.6889
100,100,0.1,50,3.4,98,0.3,250,12.716,3.991,11.684,0.6889
100,100,0.1,50,3.4,98,0.35,250,12.973,3.596,11.789,0.6889
100,100,0.1,50,3.4,98,0.4,250,13.364,3.317,12.035,0.6889
100,100,0.1,50,3.4,98,0.45,250,13.864,3.111,12.37,0.689
100,100,0.1,50,3.4,98,0.5,250,14.409,2.954,12.765,0.691
100,100,0.1,50,3.4,98,0.55,250,14.988,2.83,13.203,0.6989
100,100,0.1,50,3.4,98,0.6,250,15.596,2.73,13.671,0.6989
100,100,0.1,50,3.5,98,0.2,250,13.321,5.651,12.62,0.6889
100,100,0.1,50,3.5,98,0.25,250,12.923,4.634,12.029,0.6889
100,100,0.1,50,3.5,98,0.3,250,12.944,4.022,11.885,0.6889
100,100,0.1,50,3.5,98,0.35,250,13.201,3.618,11.983,0.6889
100,100,0.1,50,3.5,98,0.4,250,13.589,3.335,12.225,0.6889
100,100,0.1,50,3.5,98,0.45,250,14.091,3.125,12.559,0.6899
100,100,0.1,50,3.5,98,0.5,250,14.632,2.965,12.955,0.691
100,100,0.1,50,3.5,98,0.55,250,15.214,2.839,13.395,0.6989
100,100,0.1,50,3.5,98,0.6,250,15.828,2.737,13.866,0.6989
100,100,0.1,50,3.6,98,0.2,250,13.589,5.715,12.863,0.6889
100,100,0.1,50,3.6,98,0.25,250,13.165,4.676,12.244,0.6889
100,100,0.1,50,3.6,98,0.3,250,13.174,4.052,12.085,0.6889
100,100,0.1,50,3.6,98,0.35,250,13.42,3.641,12.175,0.6889
100,100,0.1,50,3.6,98,0.4,250,13.808,3.352,12.413,0.6889
100,100,0.1,50,3.6,98,0.45,250,14.312,3.139,12.746,0.69
100,100,0.1,50,3.6,98,0.5,250,14.857,2.976,13.143,0.691
100,100,0.1,50,3.6,98,0.55,250,15.446,2.848,13.584,0.6989
100,100,0.1,50,3.6,98,0.6,250,16.049,2.745,14.058,0.6989
100,100,0.1,50,3.7,98,0.2,250,13.858,5.779,13.104,0.6889
100,100,0.1,50,3.7,98,0.25,250,13.407,4.718,12.457,0.6889
100,100,0.1,50,3.7,98,0.3,250,13.402,4.081,12.282,0.6889
100,100,0.1,50,3.7,98,0.35,250,13.642,3.663,12.364,0.6889
100,100,0.1,50,3.7,98,0.4,250,14.027,3.369,12.599,0.6889
100,100,0.1,50,3.7,98,0.45,250,14.53,3.152,12.93,0.6909
100,100,0.1,50,3.7,98,0.5,250,15.07,2.987,13.328,0.691
100,100,0.1,50,3.7,98,0.55,250,15.674,2.857,13.771,0.6989
100,100,0.1,50,3.7,98,0.6,250,16.277,2.752,14.247,0.699
100,100,0.1,50,3.8,98,0.2,250,14.124,5.841,13.343,0.6889
100,100,0.1,50,3.8,98,0.25,250,13.647,4.759,12.668,0.6889
100,100,0.1,50,3.8,98,0.3,250,13.631,4.11,12.479,0.6889
100,100,0.1,50,3.8,98,0.35,250,13.861,3.684,12.552,0.6889
100,100,0.1,50,3.8,98,0.4,250,14.246,3.385,12.782,0.6889
100,100,0.1,50,3.8,98,0.45,250,14.747,3.165,13.113,0.691
100,100,0.1,50,3.8,98,0.5,250,15.283,2.997,13.51,0.691
100,100,0.1,50,3.8,98,0.55,250,15.894,2.865,13.955,0.6989
100,100,0.1,50,3.8,98,0.6,250,16.5,2.759,14.434,0.6999
100,100,0.1,50,3.9,98,0.2,250,14.39,5.903,13.582,0.6889
100,100,0.1,50,3.9,98,0.25,250,13.888,4.799,12.878,0.6889
100,100,0.1,50,3.9,98,0.3,250,13.855,4.139,12.673,0.6889
100,100,0.1,50,3.9,98,0.35,250,14.078,3.705,12.738,0.6889
100,100,0.1,50,3.9,98,0.4,250,14.463,3.401,12.964,0.6889
100,100,0.1,50,3.9,98,0.45,250,14.958,3.178,13.293,0.691
100,100,0.1,50,3.9,98,0.5,250,15.499,3.007,13.691,0.691
100,100,0.1,50,3.9,98,0.55,250,16.117,2.874,14.137,0.6989
100,100,0.1,50,3.9,98,0.6,250,16.72,2.766,14.618,0.6999
100,100,0.1,50,4.0,98,0.2,250,14.656,5.964,13.818,0.6889
100,100,0.1,50,4.0,98,0.25,250,14.126,4.839,13.086,0.6889
100,100,0.1,50,4.0,98,0.3,250,14.077,4.166,12.866,0.6889
100,100,0.1,50,4.0,98,0.35,250,14.294,3.726,12.922,0.6889
100,100,0.1,50,4.0,98,0.4,250,14.675,3.417,13.144,0.6889
100,100,0.1,50,4.0,98,0.45,250,15.17,3.19,13.471,0.691
100,100,0.1,50,4.0,98,0.5,250,15.716,3.017,13.869,0.6989
100,100,0.1,50,4.0,98,0.55,250,16.339,2.882,14.317,0.6999
100,100,0.1,50,4.0,98,0.6,250,16.94,2.773,14.8,0.7
100,100,0.1,50,4.1,98,0.2,250,14.923,6.024,14.053,0.6889
100,100,0.1,50,4.1,98,0.25,250,14.36,4.878,13.293,0.6889
100,100,0.1,50,4.1,98,0.3,250,14.296,4.194,13.057,0.6889
100,100,0.1,50,4.1,98,0.35,250,14.509,3.746,13.105,0.6889
100,100,0.1,50,4.1,98,0.4,250,14.886,3.432,13.322,0.6889
100,100,0.1,50,4.1,98,0.45,250,15.377,3.202,13.647,0.691
100,100,0.1,50,4.1,98,0.5,250,15.925,3.027,14.045,0.6989
100,100,0.1,50,4.1,98,0.55,250,16.551,2.889,14.494,0.7
100,100,0.1,50,4.1,98,0.6,250,17.154,2.779,14.979,0.7009
100,100,0.1,50,4.2,98,0.2,250,15.185,6.083,14.287,0.6889
100,100,0.1,50,4.2,98,0.25,250,14.595,4.916,13.498,0.6889
100,100,0.1,50,4.2,98,0.3,250,14.515,4.221,13.246,0.6889
100,100,0.1,50,4.2,98,0.35,250,14.716,3.765,13.285,0.6889
100,100,0.1,50,4.2,98,0.4,250,15.096,3.447,13.498,0.6889
100,100,0.1,50,4.2,98,0.45,250,15.584,3.214,13.822,0.691
100,100,0.1,50,4.2,98,0.5,250,16.138,3.036,14.219,0.6989
100,100,0.1,50,4.2,98,0.55,250,16.752,2.897,14.669,0.6999
100,100,0.1,50,4.2,98,0.6,250,17.37,2.785,15.157,0.701
100,100,0.1,50,4.3,98,0.2,250,15.443,6.141,14.519,0.6889
100,100,0.1,50,4.3,98,0.25,250,14.829,4.954,13.702,0.6889
100,100,0.1,50,4.3,98,0.3,250,14.734,4.247,13.434,0.6889
100,100,0.1,50,4.3,98,0.35,250,14.924,3.785,13.465,0.6889
100,100,0.1,50,4.3,98,0.4,250,15.302,3.462,13.673,0.6889
100,100,0.1,50,4.3,98,0.45,250,15.792,3.226,13.994,0.691
100,100,0.1,50,4.3,98,0.5,250,16.341,3.046,14.392,0.6989
100,100,0.1,50,4.3,98,0.55,250,16.954,2.905,14.842,0.6999
100,100,0.1,50,4.3,98,0.6,250,17.578,2.792,15.332,0.701
100,100,0.1,50,4.4,98,0.2,250,15.7,6.198,14.75,0.6889
100,100,0.1,50,4.4,98,0.25,250,15.059,4.991,13.904,0.6889
100,100,0.1,50,4.4,98,0.3,250,14.95,4.273,13.62,0.6889
100,100,0.1,50,4.4,98,0.35,250,15.131,3.804,13.642,0.6889
100,100,0.1,50,4.4,98,0.4,250,15.507,3.477,13.845,0.689
100,100,0.1,50,4.4,98,0.45,250,15.995,3.237,14.165,0.691
100,100,0.1,50,4.4,98,0.5,250,16.541,3.055,14.562,0.6989
100,100,0.1,50,4.4,98,0.55,250,17.164,2.912,15.014,0.7
100,100,0.1,50,4.4,98,0.6,250,17.794,2.798,15.505,0.701
100,100,0.1,50,4.5,98,0.2,250,15.961,6.255,14.98,0.6889
100,100,0.1,50,4.5,98,0.25,250,15.287,5.028,14.105,0.6889
100,100,0.1,50,4.5,98,0.3,250,15.167,4.298,13.805,0.6889
100,100,0.1,50,4.5,98,0.35,250,15.338,3.822,13.818,0.6889
100,100,0.1,50,4.5,98,0.4,250,15.71,3.491,14.016,0.6899
100,100,0.1,50,4.5,98,0.45,250,16.196,3.248,14.334,0.691
100,100,0.1,50,4.5,98,0.5,250,16.742,3.063,14.73,0.6989
100,100,0.1,50,4.5,98,0.55,250,17.357,2.919,15.183,0.7
100,100,0.1,50,4.5,98,0.6,250,18.004,2.803,15.676,0.701
100,100,0.1,50,4.6,98,0.2,250,16.216,6.311,15.208,0.6889
100,100,0.1,50,4.6,98,0.25,250,15.514,5.064,14.304,0.6889
100,100,0.1,50,4.6,98,0.3,250,15.381,4.323,13.989,0.6889
100,100,0.1,50,4.6,98,0.35,250,15.544,3.841,13.992,0.6889
100,100,0.1,50,4.6,98,0.4,250,15.913,3.505,14.186,0.69
100,100,0.1,50,4.6,98,0.45,250,16.399,3.259,14.501,0.691
100,100,0.1,50,4.6,98,0.5,250,16.942,3.072,14.897,0.6989
100,100,0.1,50,4.6,98,0.55,250,17.56,2.926,15.35,0.7009
100,100,0.1,50,4.6,98,0.6,250,18.214,2.809,15.845,0.701
100,100,0.1,50,4.7,98,0.2,250,16.473,6.366,15.435,0.6889
100,100,0.1,50,4.7,98,0.25,250,15.736,5.099,14.502,0.6889
100,100,0.1,50,4.7,98,0.3,250,15.598,4.348,14.171,0.6889
100,100,0.1,50,4.7,98,0.35,250,15.748,3.859,14.165,0.6889
100,100,0.1,50,4.7,98,0.4,250,16.11,3.518,14.354,0.6909
100,100,0.1,50,4.7,98,0.45,250,16.594,3.269,14.666,0.6989
100,100,0.1,50,4.7,98,0.5,250,17.135,3.08,15.062,0.6989
100,100,0.1,50,4.7,98,0.55,250,17.75,2.933,15.516,0.7009
100,100,0.1,50,4.7,98,0.6,250,18.424,2.814,16.011,0.701
100,100,0.1,50,4.8,98,0.2,250,16.729,6.421,15.661,0.6889
100,100,0.1,50,4.8,98,0.25,250,15.962,5.134,14.699,0.6889
100,100,0.1,50,4.8,98,0.3,250,15.809,4.372,14.351,0.6889
100,100,0.1,50,4.8,98,0.35,250,15.949,3.876,14.337,0.6889
100,100,0.1,50,4.8,98,0.4,250,16.307,3.532,14.52,0.691
100,100,0.1,50,4.8,98,0.45,250,16.791,3.28,14.83,0.6989
100,100,0.1,50,4.8,98,0.5,250,17.331,3.089,15.225,0.6989
100,100,0.1,50,4.8,98,0.55,250,17.95,2.939,15.679,0.701
100,100,0.1,50,4.8,98,0.6,250,18.628,2.82,16.176,0.701
100,100,0.1,50,4.9,98,0.2,250,16.98,6.474,15.885,0.6889
100,100,0.1,50,4.9,98,0.25,250,16.187,5.169,14.894,0.6889
100,100,0.1,50,4.9,98,0.3,250,16.015,4.396,14.53,0.6889
100,100,0.1,50,4.9,98,0.35,250,16.149,3.894,14.506,0.6889
100,100,0.1,50,4.9,98,0.4,250,16.501,3.545,14.685,0.691
100,100,0.1,50,4.9,98,0.45,250,16.983,3.29,14.992,0.6989
100,100,0.1,50,4.9,98,0.5,250,17.523,3.097,15.386,0.6989
100,100,0.1,50,4.9,98,0.55,250,18.141,2.946,15.841,0.701
100,100,0.1,50,4.9,98,0.6,250,18.832,2.825,16.34,0.7089
100,100,0.1,50,5.0,98,0.2,250,17.227,6.527,16.108,0.6889
100,100,0.1,50,5.0,98,0.25,250,16.411,5.203,15.089,0.6889
100,100,0.1,50,5.0,98,0.3,250,16.223,4.419,14.708,0.6889
100,100,0.1,50,5.0,98,0.35,250,16.348,3.911,14.675,0.6889
100,100,0.1,50,5.0,98,0.4,250,16.697,3.558,14.848,0.691
100,100,0.1,50,5.0,98,0.45,250,17.178,3.3,15.153,0.6989
100,100,0.1,50,5.0,98,0.5,250,17.716,3.104,15.546,0.6989
100,100,0.1,50,5.0,98,0.55,250,18.342,2.952,16.001,0.701
100,100,0.1,50,5.0,98,0.6,250,19.03,2.83,16.501,0.7089
100,100,0.1,50,0.2,99,0.2,250,2.027,1.256,2.001,0.601
100,100,0.1,50,0.2,99,0.25,250,2.178,1.205,2.13,0.611
100,100,0.1,50,0.2,99,0.3,250,2.35,1.171,2.271,0.611
100,100,0.1,50,0.2,99,0.35,250,2.53,1.146,2.421,0.611
100,100,0.1,50,0.2,99,0.4,250,2.72,1.127,2.575,0.611
100,100,0.1,50,0.2,99,0.45,250,2.911,1.113,2.733,0.6889
100,100,0.1,50,0.2,99,0.5,250,3.106,1.101,2.894,0.6889
100,100,0.1,50,0.2,99,0.55,250,3.304,1.092,3.056,0.6889
100,100,0.1,50,0.2,99,0.6,250,3.505,1.084,3.219,0.6889
100,100,0.1,50,0.3,99,0.2,250,2.437,1.369,2.384,0.611
100,100,0.1,50,0.3,99,0.25,250,2.614,1.291,2.523,0.611
100,100,0.1,50,0.3,99,0.3,250,2.815,1.24,2.684,0.611
100,100,0.1,50,0.3,99,0.35,250,3.033,1.203,2.859,0.6889
100,100,0.1,50,0.3,99,0.4,250,3.259,1.176,3.042,0.6889
100,100,0.1,50,0.3,99,0.45,250,3.491,1.155,3.23,0.6889
100,100,0.1,50,0.3,99,0.5,250,3.73,1.138,3.422,0.6889
100,100,0.1,50,0.3,99,0.55,250,3.972,1.124,3.617,0.6889
100,100,0.1,50,0.3,99,0.6,250,4.213,1.113,3.814,0.6889
100,100,0.1,50,0.4,99,0.2,250,2.811,1.463,2.729,0.611
100,100,0.1,50,0.4,99,0.25,250,3.006,1.362,2.873,0.611
100,100,0.1,50,0.4,99,0.3,250,3.234,1.295,3.05,0.6889
100,100,0.1,50,0.4,99,0.35,250,3.478,1.249,3.245,0.6889
100,100,0.1,50,0.4,99,0.4,250,3.735,1.215,3.451,0.6889
100,100,0.1,50,0.4,99,0.45,250,4.004,1.188,3.664,0.6889
