H,T,S0,K,m,sigma,price_iter,accuracy,price,price_adj,best_beta,H_log,error_percent,Product
862.0,4.5,1000.0,1000.0,25.0,0.4,306.174404,0.08749,211.653893,304.558995,0.594889,0.1485,0.527611,0.169706
862.0,4.5,1000.0,1000.0,25.0,0.6,322.22514,0.16728,181.944727,315.171264,0.619001,0.1485,2.189114,0.254558
863.0,0.5,1000.0,1000.0,25.0,0.2,82.202628,0.01056,81.658654,82.2097,0.572001,0.147341,0.008603,0.028284
863.0,0.5,1000.0,1000.0,25.0,0.4,120.742246,0.02102,111.394894,120.736748,0.583001,0.147341,0.004554,0.056569
863.0,0.5,1000.0,1000.0,25.0,0.6,146.069688,0.03234,123.419495,146.156171,0.579989,0.147341,0.059207,0.084853
863.0,2.5,1000.0,1000.0,25.0,0.2,228.519055,0.02931,210.885107,228.612825,0.578889,0.147341,0.041034,0.063246
863.0,2.5,1000.0,1000.0,25.0,0.4,237.870912,0.05752,181.424755,237.80475,0.583001,0.147341,0.027814,0.126491
863.0,2.5,1000.0,1000.0,25.0,0.6,258.125408,0.09657,166.521858,255.749974,0.600889,0.147341,0.920264,0.189737
863.0,4.5,1000.0,1000.0,25.0,0.2,327.888285,0.04299,288.804614,328.086515,0.578889,0.147341,0.060456,0.084853
863.0,4.5,1000.0,1000.0,25.0,0.4,305.308208,0.08743,210.36491,303.647854,0.595001,0.147341,0.543829,0.169706
863.0,4.5,1000.0,1000.0,25.0,0.6,321.544358,0.167,180.726994,314.289755,0.620001,0.147341,2.256175,0.254558
864.0,0.5,1000.0,1000.0,25.0,0.2,82.175511,0.01056,81.605968,82.181113,0.574889,0.146183,0.006817,0.028284
864.0,0.5,1000.0,1000.0,25.0,0.4,120.447874,0.02102,110.995049,120.468947,0.581001,0.146183,0.017496,0.056569
864.0,0.5,1000.0,1000.0,25.0,0.6,145.602438,0.0323,122.792335,145.7075,0.579001,0.146183,0.072156,0.084853
864.0,2.5,1000.0,1000.0,25.0,0.2,228.142973,0.02932,210.190959,228.169227,0.581889,0.146183,0.011508,0.063246
864.0,2.5,1000.0,1000.0,25.0,0.4,237.212478,0.05747,180.381419,237.059537,0.584001,0.146183,0.064474,0.126491
