H,T,S0,K,m,sigma,price_iter,accuracy,best_beta,Average Error,price,price_adj,H_log,error_percent,Product,q
187,3.2,200,200,50,0.55,36.72376,0.02304,0.611,1.2281,17.69844,36.27276,0.06720875,1.22808776,0.13914022,0
187,3.8,200,200,50,0.2,42.4139,0.00953,0.5889,0.19982,32.37473,42.49865,0.06720875,0.19981657,0.0551362,0
187,3.8,200,200,50,0.25,39.58043,0.01117,0.5889,0.00048,27.66798,39.58024,0.06720875,0.00048004,0.06892024,0
187,3.8,200,200,50,0.3,38.19895,0.01294,0.5989,0.0934,24.59241,38.23463,0.06720875,0.09340571,0.08270429,0
187,3.8,200,200,50,0.35,37.71267,0.01497,0.6089,0.10909,22.45978,37.75381,0.06720875,0.10908801,0.09648834,0
187,3.8,200,200,50,0.4,37.6684,0.01725,0.611,0.07629,20.9084,37.63967,0.06720875,0.07627083,0.11027239,0
187,3.8,200,200,50,0.45,38.05573,0.01992,0.611,0.61745,19.7362,37.82075,0.06720875,0.61746286,0.12405644,0
187,3.8,200,200,50,0.5,38.68152,0.02309,0.611,1.14669,18.8233,38.23797,0.06720875,1.14667159,0.13784049,0
187,3.8,200,200,50,0.55,39.44836,0.02676,0.611,1.58316,18.09472,38.82383,0.06720875,1.58315834,0.15162454,0
187,4.4,200,200,50,0.2,46.26017,0.01046,0.5889,0.10955,34.57494,46.31084,0.06720875,0.10953267,0.05932959,0
187,4.4,200,200,50,0.25,42.86352,0.01227,0.591,0.12122,29.16935,42.81156,0.06720875,0.12122196,0.07416198,0
187,4.4,200,200,50,0.3,41.12893,0.01426,0.601,0.01383,25.67631,41.12324,0.06720875,0.01383454,0.08899438,0
187,4.4,200,200,50,0.35,40.42953,0.01657,0.61,0.02835,23.27546,40.41807,0.06720875,0.02834562,0.10382678,0
187,4.4,200,200,50,0.4,40.32743,0.01926,0.611,0.46761,21.54142,40.13886,0.06720875,0.46759736,0.11865918,0
187,4.4,200,200,50,0.45,40.62702,0.02239,0.611,0.97292,20.23902,40.23175,0.06720875,0.97292393,0.13349157,0
187,4.4,200,200,50,0.5,41.21297,0.02626,0.611,1.4929,19.22991,40.5977,0.06720875,1.49290381,0.14832397,0
187,4.4,200,200,50,0.55,42.01041,0.03068,0.611,2.02893,18.42818,41.15805,0.06720875,2.02892569,0.16315637,0
187,5.0,200,200,50,0.2,49.88277,0.01133,0.5889,0.07118,36.59633,49.91828,0.06720875,0.0711869,0.06324555,0
187,5.0,200,200,50,0.25,45.91765,0.01331,0.5989,0.1745,30.53219,45.99777,0.06720875,0.17448628,0.07905694,0
187,5.0,200,200,50,0.3,43.87727,0.01555,0.601,0.1911,26.6492,43.79342,0.06720875,0.19110122,0.09486833,0
187,5.0,200,200,50,0.35,43.02648,0.01816,0.611,0.26593,23.99991,42.91206,0.06720875,0.26592926,0.11067972,0
187,5.0,200,200,50,0.4,42.77108,0.02123,0.611,0.71326,22.09802,42.46601,0.06720875,0.71326233,0.12649111,0
187,5.0,200,200,50,0.45,43.02881,0.02497,0.611,1.29895,20.67688,42.46988,0.06720875,1.2989669,0.14230249,0
187,5.0,200,200,50,0.5,43.59012,0.02958,0.611,1.85296,19.58067,42.78241,0.06720875,1.85296576,0.15811388,0
187,5.0,200,200,50,0.55,44.39356,0.03501,0.611,2.43149,18.71316,43.31413,0.06720875,2.43150133,0.17392527,0
188,0.2,200,200,50,0.2,8.67957,0.0016,0.5889,0.01661,8.42874,8.68101,0.0618754,0.01659068,0.01264911,0
188,0.2,200,200,50,0.25,9.724,0.00197,0.5889,0.03124,9.21789,9.72704,0.0618754,0.03126285,0.01581139,0
188,0.2,200,200,50,0.3,10.57822,0.00233,0.5889,0.05443,9.77559,10.58397,0.0618754,0.05435697,0.01897367,0
188,0.2,200,200,50,0.35,11.29455,0.00269,0.5889,0.13373,10.17966,11.30965,0.0618754,0.1336928,0.02213594,0
188,0.2,200,200,50,0.4,11.93328,0.00305,0.5889,0.09412,10.48098,11.94451,0.0618754,0.09410657,0.02529822,0
188,0.2,200,200,50,0.45,12.49177,0.00339,0.5889,0.18865,10.71183,12.51533,0.0618754,0.18860418,0.0284605,0
188,0.2,200,200,50,0.5,13.01757,0.00374,0.5889,0.17164,10.89297,13.03991,0.0618754,0.17161421,0.03162278,0
188,0.2,200,200,50,0.55,13.50543,0.00408,0.5889,0.18395,11.03808,13.53027,0.0618754,0.18392602,0.03478505,0
188,0.8,200,200,50,0.2,17.42428,0.00361,0.5889,0.09969,15.47175,17.44165,0.0618754,0.09968848,0.02529822,0
188,0.8,200,200,50,0.25,17.78924,0.00431,0.5889,0.15384,15.03243,17.8166,0.0618754,0.15380084,0.03162278,0
188,0.8,200,200,50,0.3,18.18105,0.005,0.5889,0.25524,14.6628,18.22746,0.0618754,0.25526578,0.03794733,0
188,0.8,200,200,50,0.35,18.63367,0.00569,0.5889,0.24045,14.35984,18.67848,0.0618754,0.24047866,0.04427189,0
188,0.8,200,200,50,0.4,19.12808,0.00639,0.5889,0.18828,14.11114,19.16409,0.0618754,0.18825726,0.05059644,0
188,0.8,200,200,50,0.45,19.64265,0.00711,0.5889,0.17782,13.90501,19.67758,0.0618754,0.17782733,0.056921,0
188,0.8,200,200,50,0.5,20.21509,0.00787,0.589,0.00473,13.73217,20.21413,0.0618754,0.00474893,0.06324555,0
188,0.8,200,200,50,0.55,20.82829,0.00866,0.591,0.18711,13.58554,20.78932,0.0618754,0.18710129,0.06957011,0
188,1.4,200,200,50,0.2,23.30599,0.00507,0.5889,0.16776,19.61272,23.34509,0.0618754,0.16776803,0.0334664,0
188,1.4,200,200,50,0.25,22.98599,0.00598,0.5889,0.25214,18.18044,23.04395,0.0618754,0.25215359,0.041833,0
188,1.4,200,200,50,0.3,23.00672,0.0069,0.5889,0.22804,17.15518,23.05919,0.0618754,0.2280638,0.0501996,0
188,1.4,200,200,50,0.35,23.26586,0.00785,0.5889,0.07622,16.39464,23.28359,0.0618754,0.07620608,0.0585662,0
188,1.4,200,200,50,0.4,23.68965,0.00885,0.591,0.06224,15.81167,23.6749,0.0618754,0.06226348,0.0669328,0
188,1.4,200,200,50,0.45,24.21527,0.0099,0.5989,0.13987,15.35223,24.24915,0.0618754,0.13991172,0.0752994,0
188,1.4,200,200,50,0.5,24.83589,0.01104,0.601,0.01898,14.98168,24.83117,0.0618754,0.01900475,0.083666,0
188,1.4,200,200,50,0.55,25.52549,0.01228,0.6089,0.15589,14.67697,25.56528,0.0618754,0.15588339,0.0920326,0
188,2.0,200,200,50,0.2,28.30021,0.00631,0.5889,0.24835,22.89074,28.37049,0.0618754,0.24833738,0.04,0
188,2.0,200,200,50,0.25,27.35288,0.00741,0.5889,0.2182,20.5813,27.41256,0.0618754,0.21818543,0.05,0
188,2.0,200,200,50,0.3,27.01993,0.00853,0.5889,0.09863,19.00061,27.04658,0.0618754,0.0986309,0.06,0
188,2.0,200,200,50,0.35,27.1027,0.00973,0.591,0.08988,17.86432,27.07834,0.0618754,0.08988034,0.07,0
188,2.0,200,200,50,0.4,27.45875,0.01103,0.5999,0.01715,17.01352,27.46346,0.0618754,0.017153,0.08,0
188,2.0,200,200,50,0.45,27.96533,0.01244,0.601,0.21194,16.35517,27.90606,0.0618754,0.211941,0.09,0
188,2.0,200,200,50,0.5,28.64705,0.01401,0.611,0.04357,15.83198,28.63457,0.0618754,0.0435647,0.1,0
188,2.0,200,200,50,0.55,29.42109,0.01575,0.611,0.50192,15.40705,29.27342,0.0618754,0.50191886,0.11,0
188,2.6,200,200,50,0.2,32.82754,0.00744,0.5889,0.2386,25.69573,32.90587,0.0618754,0.23861063,0.04560702,0
188,2.6,200,200,50,0.25,31.26091,0.0087,0.5889,0.14217,22.58321,31.30536,0.0618754,0.14219036,0.05700877,0
188,2.6,200,200,50,0.3,30.60049,0.01003,0.591,0.01156,20.50657,30.59695,0.0618754,0.01156844,0.06841053,0
188,2.6,200,200,50,0.35,30.52638,0.01149,0.599,0.0253,19.04143,30.51866,0.0618754,0.0252896,0.07981228,0
188,2.6,200,200,50,0.4,30.78606,0.01308,0.6089,0.16965,17.96009,30.83829,0.0618754,0.16965471,0.09121403,0
188,2.6,200,200,50,0.45,31.30034,0.01489,0.611,0.14734,17.13294,31.25422,0.0618754,0.14734664,0.10261579,0
188,2.6,200,200,50,0.5,31.98353,0.01693,0.611,0.62151,16.48185,31.78475,0.0618754,0.62150738,0.11401754,0
188,2.6,200,200,50,0.55,32.77921,0.01921,0.611,1.07695,15.95729,32.42619,0.0618754,1.07696311,0.1254193,0
188,3.2,200,200,50,0.2,37.01174,0.00848,0.5889,0.23951,28.17937,37.10039,0.0618754,0.2395186,0.05059644,0
188,3.2,200,200,50,0.25,34.86897,0.00991,0.5889,0.00711,24.32056,34.87145,0.0618754,0.00711234,0.06324555,0
188,3.2,200,200,50,0.3,33.91637,0.01145,0.5989,0.07768,21.79109,33.94271,0.0618754,0.07766161,0.07589466,0
188,3.2,200,200,50,0.35,33.6487,0.01316,0.6089,0.22121,20.03013,33.72313,0.0618754,0.22119725,0.08854377,0
188,3.2,200,200,50,0.4,33.85917,0.01512,0.611,0.20381,18.74404,33.79016,0.0618754,0.2038148,0.10119289,0
188,3.2,200,200,50,0.45,34.32521,0.01731,0.611,0.67497,17.76867,34.09353,0.0618754,0.67495581,0.113842,0
188,3.2,200,200,50,0.5,35.02572,0.01986,0.611,1.24602,17.00642,34.5893,0.0618754,1.24599865,0.12649111,0
188,3.2,200,200,50,0.55,35.81573,0.02278,0.611,1.65598,16.39611,35.22263,0.0618754,1.6559763,0.13914022,0
188,3.8,200,200,50,0.2,40.95872,0.00945,0.5889,0.17154,30.41952,41.02898,0.0618754,0.17153856,0.0551362,0
188,3.8,200,200,50,0.25,38.26846,0.01105,0.591,0.11259,25.86211,38.22537,0.0618754,0.11259925,0.06892024,0
188,3.8,200,200,50,0.3,36.98354,0.0128,0.601,0.04509,22.91435,36.96686,0.0618754,0.04510114,0.08270429,0
188,3.8,200,200,50,0.35,36.54356,0.01478,0.61,0.01529,20.88335,36.53797,0.0618754,0.01529681,0.09648834,0
188,3.8,200,200,50,0.4,36.63805,0.01708,0.611,0.50341,19.41232,36.45361,0.0618754,0.50341107,0.11027239,0
188,3.8,200,200,50,0.45,37.09364,0.01975,0.611,1.11689,18.30434,36.67935,0.0618754,1.1168761,0.12405644,0
188,3.8,200,200,50,0.5,37.72634,0.02285,0.611,1.56992,17.44351,37.13407,0.0618754,1.5699111,0.13784049,0
188,3.8,200,200,50,0.55,38.62578,0.02658,0.611,2.26253,16.75779,37.75186,0.0618754,2.26253036,0.15162454,0
188,4.4,200,200,50,0.2,44.69281,0.01037,0.5889,0.09574,32.46296,44.7356,0.0618754,0.09574247,0.05932959,0
188,4.4,200,200,50,0.25,41.46028,0.01214,0.5989,0.10712,27.24898,41.50469,0.0618754,0.10711457,0.07416198,0
188,4.4,200,200,50,0.3,39.87619,0.01411,0.6089,0.15151,23.91222,39.93661,0.0618754,0.15151899,0.08899438,0
188,4.4,200,200,50,0.35,39.2862,0.01639,0.611,0.32689,21.63253,39.15778,0.0618754,0.32688323,0.10382678,0
188,4.4,200,200,50,0.4,39.25149,0.01907,0.611,0.85081,19.99271,38.91754,0.0618754,0.85079573,0.11865918,0
188,4.4,200,200,50,0.45,39.64285,0.02222,0.611,1.46342,18.76471,39.06271,0.0618754,1.46341648,0.13349157,0
188,4.4,200,200,50,0.5,40.27259,0.02597,0.611,1.98761,17.81536,39.47213,0.0618754,1.98760497,0.14832397,0
188,4.4,200,200,50,0.55,41.10127,0.03044,0.611,2.51111,17.06242,40.06917,0.0618754,2.51111462,0.16315637,0
188,5.0,200,200,50,0.2,48.27101,0.01124,0.59,0.00045,34.34086,48.27123,0.0618754,0.00045576,0.06324555,0
188,5.0,200,200,50,0.25,44.48881,0.01318,0.6,0.00021,28.50841,44.48871,0.0618754,0.00022478,0.07905694,0
188,5.0,200,200,50,0.3,42.60149,0.01538,0.61,0.00269,24.80833,42.60263,0.0618754,0.00267596,0.09486833,0
188,5.0,200,200,50,0.35,41.80352,0.01796,0.611,0.51484,22.29829,41.5883,0.0618754,0.51483703,0.11067972,0
188,5.0,200,200,50,0.4,41.69528,0.02102,0.611,1.15171,20.50335,41.21507,0.0618754,1.1517131,0.12649111,0
188,5.0,200,200,50,0.45,42.03087,0.02474,0.611,1.79106,19.16586,41.27807,0.0618754,1.79106452,0.14230249,0
188,5.0,200,200,50,0.5,42.67004,0.02929,0.611,2.4154,18.13634,41.63938,0.0618754,2.41541841,0.15811388,0
188,5.0,200,200,50,0.55,43.46598,0.03484,0.611,2.88487,17.32295,42.21205,0.0618754,2.88485386,0.17392527,0
189,0.2,200,200,50,0.2,8.50609,0.0016,0.5889,0.0462,8.19281,8.51002,0.05657035,0.04620219,0.01264911,0
189,0.2,200,200,50,0.25,9.44821,0.00196,0.5889,0.07356,8.85653,9.45516,0.05657035,0.07355891,0.01581139,0
189,0.2,200,200,50,0.3,10.21815,0.00232,0.5889,0.08449,9.31236,10.22679,0.05657035,0.08455542,0.01897367,0
189,0.2,200,200,50,0.35,10.87203,0.00267,0.5889,0.10304,9.63614,10.88323,0.05657035,0.10301664,0.02213594,0
189,0.2,200,200,50,0.4,11.44788,0.00301,0.5889,0.12509,9.87407,11.4622,0.05657035,0.12508866,0.02529822,0
189,0.2,200,200,50,0.45,11.96487,0.00335,0.5889,0.18992,10.05429,11.98759,0.05657035,0.18988923,0.0284605,0
189,0.2,200,200,50,0.5,12.44077,0.00369,0.5889,0.27382,10.19441,12.47484,0.05657035,0.27385765,0.03162278,0
189,0.2,200,200,50,0.55,12.89962,0.00402,0.5889,0.26773,10.30579,12.93415,0.05657035,0.2676823,0.03478505,0
189,0.8,200,200,50,0.2,16.77655,0.00359,0.5889,0.13118,14.63928,16.79856,0.05657035,0.13119503,0.02529822,0
189,0.8,200,200,50,0.25,17.05094,0.00427,0.5889,0.23052,14.11267,17.09025,0.05657035,0.23054447,0.03162278,0
189,0.8,200,200,50,0.3,17.40972,0.00494,0.5889,0.2447,13.69564,17.45232,0.05657035,0.2446909,0.03794733,0
189,0.8,200,200,50,0.35,17.82724,0.00561,0.5889,0.25717,13.36542,17.87309,0.05657035,0.25719068,0.04427189,0
189,0.8,200,200,50,0.4,18.31734,0.0063,0.5889,0.11845,13.10034,18.33903,0.05657035,0.11841239,0.05059644,0
189,0.8,200,200,50,0.45,18.83701,0.00701,0.5889,0.01198,12.88406,18.83927,0.05657035,0.01199766,0.056921,0
189,0.8,200,200,50,0.5,19.40005,0.00775,0.591,0.06645,12.70482,19.38716,0.05657035,0.06644313,0.06324555,0
189,0.8,200,200,50,0.55,20.01211,0.00853,0.5989,0.06638,12.55413,20.02539,0.05657035,0.06635982,0.06957011,0
189,1.4,200,200,50,0.2,22.37777,0.00502,0.5889,0.24913,18.43544,22.43352,0.05657035,0.24913117,0.0334664,0
189,1.4,200,200,50,0.25,22.03426,0.00591,0.5889,0.26253,16.97673,22.09211,0.05657035,0.26254569,0.041833,0
189,1.4,200,200,50,0.3,22.05888,0.0068,0.5889,0.162,15.95236,22.09461,0.05657035,0.16197559,0.0501996,0
189,1.4,200,200,50,0.35,22.32072,0.00773,0.589,0.00986,15.20171,22.31852,0.05657035,0.00985631,0.0585662,0
189,1.4,200,200,50,0.4,22.75231,0.00871,0.591,0.17449,14.63117,22.71261,0.05657035,0.17448778,0.0669328,0
189,1.4,200,200,50,0.45,23.32489,0.00977,0.601,0.00646,14.18434,23.32338,0.05657035,0.00647377,0.0752994,0
189,1.4,200,200,50,0.5,23.94667,0.01089,0.6089,0.23244,13.82566,24.00233,0.05657035,0.23243315,0.083666,0
189,1.4,200,200,50,0.55,24.66015,0.01211,0.611,0.00032,13.53184,24.66023,0.05657035,0.00032441,0.0920326,0
189,2.0,200,200,50,0.2,27.20417,0.00626,0.5889,0.20256,21.44839,27.25927,0.05657035,0.20254248,0.04,0
189,2.0,200,200,50,0.25,26.23833,0.00732,0.5889,0.23722,19.16905,26.30057,0.05657035,0.23721022,0.05,0
189,2.0,200,200,50,0.3,25.96757,0.00842,0.59,0.00602,17.63051,25.966,0.05657035,0.006046,0.06,0
189,2.0,200,200,50,0.35,26.09657,0.0096,0.5989,0.08711,16.5343,26.1193,0.05657035,0.08709957,0.07,0
189,2.0,200,200,50,0.4,26.47822,0.01088,0.601,0.17111,15.71855,26.43291,0.05657035,0.17112177,0.08,0
189,2.0,200,200,50,0.45,27.05049,0.01229,0.6109,0.00344,15.09017,27.05143,0.05657035,0.00347498,0.09,0
189,2.0,200,200,50,0.5,27.73946,0.01383,0.611,0.40913,14.59253,27.62597,0.05657035,0.40912837,0.1,0
189,2.0,200,200,50,0.55,28.53747,0.01555,0.611,0.90301,14.18946,28.27977,0.05657035,0.90302329,0.11,0
189,2.6,200,200,50,0.2,31.55598,0.00737,0.5889,0.24046,24.03037,31.63186,0.05657035,0.24046155,0.04560702,0
189,2.6,200,200,50,0.25,30.04554,0.0086,0.5889,0.06982,21.00066,30.06652,0.05657035,0.06982734,0.05700877,0
189,2.6,200,200,50,0.3,29.50779,0.00991,0.5989,0.0635,19.00309,29.52653,0.05657035,0.06350865,0.06841053,0
189,2.6,200,200,50,0.35,29.46392,0.01134,0.601,0.20248,17.6043,29.40426,0.05657035,0.20248494,0.07981228,0
189,2.6,200,200,50,0.4,29.79643,0.01294,0.611,0.09314,16.57725,29.76868,0.05657035,0.09313196,0.09121403,0
189,2.6,200,200,50,0.45,30.34429,0.01471,0.611,0.55834,15.7946,30.17486,0.05657035,0.55835876,0.10261579,0
189,2.6,200,200,50,0.5,31.04551,0.01672,0.611,1.01282,15.18033,30.73107,0.05657035,1.01283567,0.11401754,0
189,2.6,200,200,50,0.55,31.87925,0.019,0.611,1.51969,14.68657,31.39478,0.05657035,1.51970326,0.1254193,0
189,3.2,200,200,50,0.2,35.64266,0.0084,0.5889,0.12694,26.31861,35.6879,0.05657035,0.12692655,0.05059644,0
189,3.2,200,200,50,0.25,33.59743,0.00979,0.591,0.10765,22.59213,33.56126,0.05657035,0.10765704,0.06324555,0
189,3.2,200,200,50,0.3,32.72378,0.01131,0.601,0.04202,20.17549,32.71003,0.05657035,0.04201837,0.07589466,0
189,3.2,200,200,50,0.35,32.55848,0.01301,0.611,0.00475,18.50442,32.55693,0.05657035,0.00476066,0.08854377,0
189,3.2,200,200,50,0.4,32.79882,0.01492,0.611,0.51591,17.28961,32.62961,0.05657035,0.51590271,0.10119289,0
189,3.2,200,200,50,0.45,33.34332,0.01712,0.611,1.11192,16.3714,32.97257,0.05657035,1.11191687,0.113842,0
189,3.2,200,200,50,0.5,34.08783,0.01966,0.611,1.71956,15.65566,33.50167,0.05657035,1.71955798,0.12649111,0
189,3.2,200,200,50,0.55,34.9092,0.02256,0.611,2.13626,15.08375,34.16345,0.05657035,2.13625635,0.13914022,0
189,3.8,200,200,50,0.2,39.47262,0.00936,0.5889,0.059,28.38374,39.49591,0.05657035,0.05900292,0.0551362,0
189,3.8,200,200,50,0.25,36.92244,0.01093,0.5989,0.05101,24.00536,36.94127,0.05657035,0.0509988,0.06892024,0
189,3.8,200,200,50,0.3,35.72554,0.01265,0.6089,0.19425,21.20168,35.79493,0.05657035,0.19423079,0.08270429,0
189,3.8,200,200,50,0.35,35.41998,0.01462,0.611,0.33949,19.28202,35.29973,0.05657035,0.33949765,0.09648834,0
189,3.8,200,200,50,0.4,35.55678,0.01687,0.611,0.85886,17.89755,35.25139,0.05657035,0.8588798,0.11027239,0
189,3.8,200,200,50,0.45,36.08182,0.01952,0.611,1.54255,16.85799,35.52524,0.05657035,1.54254968,0.12405644,0
189,3.8,200,200,50,0.5,36.78117,0.02262,0.611,2.06952,16.05222,36.01997,0.05657035,2.06953721,0.13784049,0
189,3.8,200,200,50,0.55,37.6867,0.02625,0.611,2.69362,15.41154,36.67156,0.05657035,2.69362932,0.15162454,0
189,4.4,200,200,50,0.2,43.1092,0.01027,0.5899,0.01298,30.26829,43.11479,0.05657035,0.01296707,0.05932959,0
189,4.4,200,200,50,0.25,40.01963,0.012,0.5999,0.00043,25.2775,40.01946,0.05657035,0.00042479,0.07416198,0
189,4.4,200,200,50,0.3,38.62401,0.01395,0.611,0.07879,22.11391,38.59358,0.05657035,0.07878519,0.08899438,0
189,4.4,200,200,50,0.35,38.12671,0.01621,0.611,0.71984,19.96531,37.85226,0.05657035,0.71983657,0.10382678,0
189,4.4,200,200,50,0.4,38.1704,0.01886,0.611,1.28273,18.42596,37.68077,0.05657035,1.28274789,0.11865918,0
189,4.4,200,200,50,0.45,38.61379,0.02198,0.611,1.89608,17.27654,37.88164,0.05657035,1.89608427,0.13349157,0
189,4.4,200,200,50,0.5,39.31376,0.02569,0.611,2.48458,16.38989,38.33697,0.05657035,2.48460081,0.14832397,0
189,4.4,200,200,50,0.55,40.19827,0.0302,0.611,3.04925,15.68789,38.97252,0.05657035,3.04926058,0.16315637,0
189,5.0,200,200,50,0.2,46.5857,0.01113,0.591,0.05758,32.00069,46.55888,0.05657035,0.05757131,0.06324555,0
189,5.0,200,200,50,0.25,43.02471,0.01304,0.601,0.20174,26.43321,42.93791,0.05657035,0.20174453,0.07905694,0
189,5.0,200,200,50,0.3,41.30375,0.01521,0.611,0.28489,22.93353,41.18608,0.05657035,0.28488939,0.09486833,0
189,5.0,200,200,50,0.35,40.64404,0.01777,0.611,0.98259,20.57285,40.24467,0.05657035,0.98260409,0.11067972,0
189,5.0,200,200,50,0.4,40.61493,0.02081,0.611,1.63898,18.89116,39.94926,0.05657035,1.63897857,0.12649111,0
189,5.0,200,200,50,0.45,40.99252,0.02448,0.611,2.23879,17.6415,40.07479,0.05657035,2.23877429,0.14230249,0
189,5.0,200,200,50,0.5,41.6589,0.02893,0.611,2.8124,16.68158,40.48729,0.05657035,2.81238823,0.15811388,0
189,5.0,200,200,50,0.55,42.54034,0.03439,0.6889,3.21963,15.92441,43.90999,0.05657035,3.21964987,0.17392527,0
190,0.2,200,200,50,0.2,8.29115,0.0016,0.5889,0.05541,7.90175,8.29575,0.05129329,0.05548084,0.01264911,0
190,0.2,200,200,50,0.25,9.13489,0.00195,0.5889,0.01667,8.438,9.13641,0.05129329,0.0166395,0.01581139,0
190,0.2,200,200,50,0.3,9.81248,0.0023,0.5889,0.11623,8.79501,9.82389,0.05129329,0.11628049,0.01897367,0
190,0.2,200,200,50,0.35,10.40091,0.00264,0.5889,0.12581,9.04301,10.414,0.05129329,0.12585437,0.02213594,0
190,0.2,200,200,50,0.4,10.92374,0.00298,0.5889,0.15275,9.2222,10.94042,0.05129329,0.15269496,0.02529822,0
190,0.2,200,200,50,0.45,11.39329,0.0033,0.5889,0.26666,9.3561,11.42367,0.05129329,0.26664818,0.0284605,0
190,0.2,200,200,50,0.5,11.84774,0.00363,0.5889,0.24377,9.45902,11.87662,0.05129329,0.24375957,0.03162278,0
190,0.2,200,200,50,0.55,12.27346,0.00396,0.5889,0.2784,9.54006,12.30763,0.05129329,0.2784056,0.03478505,0
190,0.8,200,200,50,0.2,16.06743,0.00356,0.5889,0.17792,13.73554,16.09602,0.05129329,0.1779376,0.02529822,0
190,0.8,200,200,50,0.25,16.27794,0.00422,0.5889,0.23503,13.1374,16.3162,0.05129329,0.23504203,0.03162278,0
190,0.8,200,200,50,0.3,16.59391,0.00486,0.5889,0.26868,12.68441,16.63849,0.05129329,0.26865278,0.03794733,0
190,0.8,200,200,50,0.35,17.00529,0.00552,0.5889,0.17899,12.3352,17.03573,0.05129329,0.17900312,0.04427189,0
190,0.8,200,200,50,0.4,17.47156,0.00619,0.5889,0.08895,12.05985,17.4871,0.05129329,0.08894455,0.05059644,0
190,0.8,200,200,50,0.45,18.0109,0.00689,0.591,0.07257,11.83807,17.99783,0.05129329,0.07256717,0.056921,0
190,0.8,200,200,50,0.5,18.58832,0.00762,0.5989,0.08206,11.65603,18.60357,0.05129329,0.08204077,0.06324555,0
190,0.8,200,200,50,0.55,19.18316,0.00839,0.601,0.00946,11.50416,19.18134,0.05129329,0.00948749,0.06957011,0
190,1.4,200,200,50,0.2,21.40395,0.00497,0.5889,0.26566,17.1844,21.46081,0.05129329,0.2656519,0.0334664,0
190,1.4,200,200,50,0.25,21.04743,0.00583,0.5889,0.22593,15.72003,21.09498,0.05129329,0.22591832,0.041833,0
190,1.4,200,200,50,0.3,21.08519,0.0067,0.5889,0.04784,14.70975,21.09527,0.05129329,0.04780607,0.0501996,0
190,1.4,200,200,50,0.35,21.38252,0.00762,0.591,0.16483,13.97779,21.34727,0.05129329,0.16485428,0.0585662,0
190,1.4,200,200,50,0.4,21.83724,0.00858,0.5999,0.01478,13.42584,21.84047,0.05129329,0.01479125,0.0669328,0
190,1.4,200,200,50,0.45,22.42627,0.00963,0.6089,0.15835,12.99607,22.46178,0.05129329,0.15834109,0.0752994,0
190,1.4,200,200,50,0.5,23.10011,0.01074,0.611,0.11515,12.65263,23.07351,0.05129329,0.11515097,0.083666,0
190,1.4,200,200,50,0.55,23.8107,0.01195,0.611,0.43166,12.37229,23.70792,0.05129329,0.43165468,0.0920326,0
190,2.0,200,200,50,0.2,26.02977,0.00619,0.5889,0.21515,19.93,26.08577,0.05129329,0.21513828,0.04,0
190,2.0,200,200,50,0.25,25.12577,0.00722,0.5889,0.07511,17.70483,25.14464,0.05129329,0.07510218,0.05,0
190,2.0,200,200,50,0.3,24.90299,0.0083,0.591,0.20261,16.22279,24.85254,0.05129329,0.20258612,0.06,0
190,2.0,200,200,50,0.35,25.06927,0.00946,0.601,0.05249,15.17581,25.05611,0.05129329,0.05249455,0.07,0
190,2.0,200,200,50,0.4,25.51509,0.01073,0.61,0.01027,14.40129,25.51247,0.05129329,0.01026843,0.08,0
190,2.0,200,200,50,0.45,26.10468,0.01212,0.611,0.35614,13.80725,26.01171,0.05129329,0.35614304,0.09,0
190,2.0,200,200,50,0.5,26.86834,0.01368,0.611,0.984,13.33837,26.60396,0.05129329,0.98398338,0.1,0
190,2.0,200,200,50,0.55,27.66008,0.01536,0.611,1.39285,12.9596,27.27482,0.05129329,1.39283762,0.11,0
190,2.6,200,200,50,0.2,30.24884,0.00729,0.5889,0.15103,22.28666,30.29452,0.05129329,0.15101406,0.04560702,0
190,2.6,200,200,50,0.25,28.84106,0.00849,0.591,0.0931,19.36653,28.81421,0.05129329,0.09309644,0.05700877,0
190,2.6,200,200,50,0.3,28.35468,0.00977,0.601,0.05425,17.4633,28.33929,0.05129329,0.05427675,0.06841053,0
190,2.6,200,200,50,0.35,28.4108,0.01119,0.611,0.00239,16.14027,28.41148,0.05129329,0.00239346,0.07981228,0
190,2.6,200,200,50,0.4,28.76982,0.01275,0.611,0.44713,15.17373,28.64119,0.05129329,0.44710047,0.09121403,0
190,2.6,200,200,50,0.45,29.37662,0.01453,0.611,1.00673,14.4399,29.08087,0.05129329,1.00675299,0.10261579,0
190,2.6,200,200,50,0.5,30.13747,0.01653,0.611,1.56632,13.86556,29.66542,0.05129329,1.56632259,0.11401754,0
190,2.6,200,200,50,0.55,31.00277,0.01878,0.611,2.09454,13.40493,30.3534,0.05129329,2.09455478,0.1254193,0
190,3.2,200,200,50,0.2,34.18845,0.0083,0.5889,0.06619,24.37723,34.21108,0.05129329,0.06619194,0.05059644,0
190,3.2,200,200,50,0.25,32.28718,0.00967,0.5989,0.06713,20.81217,32.30886,0.05129329,0.06714739,0.06324555,0
190,3.2,200,200,50,0.3,31.54223,0.01116,0.6089,0.05428,18.52442,31.55935,0.05129329,0.05427644,0.07589466,0
190,3.2,200,200,50,0.35,31.44667,0.01283,0.611,0.38152,16.95291,31.3267,0.05129329,0.38150303,0.08854377,0
190,3.2,200,200,50,0.4,31.73776,0.01473,0.611,0.90046,15.81564,31.45197,0.05129329,0.90047313,0.10119289,0
