S0,K,r,m,T,H,sigma,trading_days,price_mc,price,price_adj
100,100,0.1,50,4.3,96,0.25,250,15.772,9.45,17.193
100,100,0.1,50,4.3,96,0.3,250,13.851,8.203,16.556
100,100,0.1,50,4.3,96,0.35,250,13.789,7.37,16.323
100,100,0.1,50,4.3,96,0.4,250,14.045,6.779,16.336
100,100,0.1,50,4.3,96,0.45,250,12.609,6.341,16.508
100,100,0.1,50,4.3,96,0.5,250,12.143,6.006,16.786
100,100,0.1,50,4.3,96,0.55,250,11.793,5.741,17.14
100,100,0.1,50,4.3,96,0.6,250,12.348,5.528,17.549
100,100,0.1,50,4.4,96,0.2,250,16.832,11.583,18.819
100,100,0.1,50,4.4,96,0.25,250,15.998,9.524,17.419
100,100,0.1,50,4.4,96,0.3,250,14.039,8.256,16.76
100,100,0.1,50,4.4,96,0.35,250,13.968,7.409,16.514
100,100,0.1,50,4.4,96,0.4,250,14.219,6.809,16.519
100,100,0.1,50,4.4,96,0.45,250,12.757,6.365,16.686
100,100,0.1,50,4.4,96,0.5,250,12.278,6.024,16.962
100,100,0.1,50,4.4,96,0.55,250,11.918,5.756,17.316
100,100,0.1,50,4.4,96,0.6,250,12.471,5.54,17.725
100,100,0.1,50,4.5,96,0.2,250,17.085,11.693,19.083
100,100,0.1,50,4.5,96,0.25,250,16.004,9.597,17.644
100,100,0.1,50,4.5,96,0.3,250,14.225,8.307,16.962
100,100,0.1,50,4.5,96,0.35,250,14.144,7.447,16.702
100,100,0.1,50,4.5,96,0.4,250,14.391,6.838,16.699
100,100,0.1,50,4.5,96,0.45,250,12.902,6.387,16.862
100,100,0.1,50,4.5,96,0.5,250,12.411,6.042,17.136
100,100,0.1,50,4.5,96,0.55,250,12.041,5.771,17.489
100,100,0.1,50,4.5,96,0.6,250,12.591,5.552,17.899
100,100,0.1,50,4.6,96,0.2,250,17.334,11.803,19.346
100,100,0.1,50,4.6,96,0.25,250,16.222,9.669,17.867
100,100,0.1,50,4.6,96,0.3,250,14.408,8.358,17.162
100,100,0.1,50,4.6,96,0.35,250,14.317,7.484,16.889
100,100,0.1,50,4.6,96,0.4,250,14.56,6.866,16.878
100,100,0.1,50,4.6,96,0.45,250,13.046,6.41,17.036
100,100,0.1,50,4.6,96,0.5,250,12.542,6.06,17.308
100,100,0.1,50,4.6,96,0.55,250,12.161,5.785,17.66
100,100,0.1,50,4.6,96,0.6,250,12.582,5.564,18.07
100,100,0.1,50,4.7,96,0.2,250,17.581,11.91,19.606
100,100,0.1,50,4.7,96,0.25,250,16.437,9.74,18.088
100,100,0.1,50,4.7,96,0.3,250,14.589,8.407,17.36
100,100,0.1,50,4.7,96,0.35,250,14.489,7.52,17.074
100,100,0.1,50,4.7,96,0.4,250,14.727,6.894,17.055
100,100,0.1,50,4.7,96,0.45,250,13.186,6.432,17.208
100,100,0.1,50,4.7,96,0.5,250,12.67,6.078,17.477
100,100,0.1,50,4.7,96,0.55,250,12.279,5.799,17.829
100,100,0.1,50,4.7,96,0.6,250,12.698,5.576,18.24
100,100,0.1,50,4.8,96,0.2,250,17.909,12.016,19.864
100,100,0.1,50,4.8,96,0.25,250,16.622,9.81,18.307
100,100,0.1,50,4.8,96,0.3,250,14.622,8.456,17.557
100,100,0.1,50,4.8,96,0.35,250,14.657,7.556,17.257
100,100,0.1,50,4.8,96,0.4,250,14.891,6.922,17.23
100,100,0.1,50,4.8,96,0.45,250,13.325,6.453,17.378
100,100,0.1,50,4.8,96,0.5,250,12.796,6.095,17.645
100,100,0.1,50,4.8,96,0.55,250,12.395,5.813,17.996
100,100,0.1,50,4.8,96,0.6,250,12.811,5.587,18.407
100,100,0.1,50,4.9,96,0.2,250,18.152,12.121,20.121
100,100,0.1,50,4.9,96,0.25,250,16.832,9.878,18.525
100,100,0.1,50,4.9,96,0.3,250,14.798,8.504,17.752
100,100,0.1,50,4.9,96,0.35,250,14.824,7.592,17.438
100,100,0.1,50,4.9,96,0.4,250,15.053,6.948,17.403
100,100,0.1,50,4.9,96,0.45,250,13.461,6.474,17.546
100,100,0.1,50,4.9,96,0.5,250,12.92,6.111,17.811
100,100,0.1,50,4.9,96,0.55,250,12.509,5.826,18.161
100,100,0.1,50,4.9,96,0.6,250,12.922,5.598,18.573
100,100,0.1,50,5.0,96,0.2,250,18.392,12.225,20.375
100,100,0.1,50,5.0,96,0.25,250,17.038,9.946,18.741
100,100,0.1,50,5.0,96,0.3,250,14.971,8.552,17.945
100,100,0.1,50,5.0,96,0.35,250,14.988,7.626,17.618
100,100,0.1,50,5.0,96,0.4,250,15.213,6.975,17.574
100,100,0.1,50,5.0,96,0.45,250,13.595,6.494,17.713
100,100,0.1,50,5.0,96,0.5,250,13.041,6.128,17.975
100,100,0.1,50,5.0,96,0.55,250,12.62,5.84,18.324
100,100,0.1,50,5.0,96,0.6,250,13.031,5.608,18.736
100,100,0.1,50,0.2,97,0.2,250,2.736,3.004,3.418
100,100,0.1,50,0.2,97,0.25,250,2.915,3.042,3.638
100,100,0.1,50,0.2,97,0.3,250,3.032,3.06,3.836
100,100,0.1,50,0.2,97,0.35,250,3.148,3.067,4.023
100,100,0.1,50,0.2,97,0.4,250,3.397,3.07,4.203
100,100,0.1,50,0.2,97,0.45,250,3.239,3.071,4.38
100,100,0.1,50,0.2,97,0.5,250,3.515,3.07,4.555
100,100,0.1,50,0.2,97,0.55,250,3.762,3.068,4.728
100,100,0.1,50,0.2,97,0.6,250,3.744,3.067,4.9
100,100,0.1,50,0.3,97,0.2,250,3.271,3.408,4.042
100,100,0.1,50,0.3,97,0.25,250,3.462,3.363,4.229
100,100,0.1,50,0.3,97,0.3,250,3.485,3.324,4.415
100,100,0.1,50,0.3,97,0.35,250,3.482,3.291,4.603
100,100,0.1,50,0.3,97,0.4,250,3.659,3.263,4.793
100,100,0.1,50,0.3,97,0.45,250,3.998,3.24,4.986
100,100,0.1,50,0.3,97,0.5,250,4.075,3.22,5.18
100,100,0.1,50,0.3,97,0.55,250,4.301,3.203,5.377
100,100,0.1,50,0.3,97,0.6,250,4.412,3.188,5.574
100,100,0.1,50,0.4,97,0.2,250,3.704,3.727,4.57
100,100,0.1,50,0.4,97,0.25,250,3.82,3.612,4.727
100,100,0.1,50,0.4,97,0.3,250,3.835,3.526,4.903
100,100,0.1,50,0.4,97,0.35,250,3.908,3.46,5.092
100,100,0.1,50,0.4,97,0.4,250,4.251,3.408,5.291
100,100,0.1,50,0.4,97,0.45,250,4.46,3.365,5.497
100,100,0.1,50,0.4,97,0.5,250,4.456,3.331,5.709
100,100,0.1,50,0.4,97,0.55,250,4.766,3.302,5.924
100,100,0.1,50,0.4,97,0.6,250,5.03,3.277,6.143
100,100,0.1,50,0.5,97,0.2,250,4.278,4.0,5.046
100,100,0.1,50,0.5,97,0.25,250,4.29,3.822,5.173
100,100,0.1,50,0.5,97,0.3,250,4.071,3.695,5.338
100,100,0.1,50,0.5,97,0.35,250,4.448,3.6,5.528
100,100,0.1,50,0.5,97,0.4,250,4.59,3.526,5.734
100,100,0.1,50,0.5,97,0.45,250,4.76,3.468,5.952
100,100,0.1,50,0.5,97,0.5,250,4.959,3.421,6.178
100,100,0.1,50,0.5,97,0.55,250,5.269,3.381,6.411
100,100,0.1,50,0.5,97,0.6,250,5.009,3.349,6.648
100,100,0.1,50,0.6,97,0.2,250,4.663,4.242,5.485
100,100,0.1,50,0.6,97,0.25,250,4.635,4.006,5.584
100,100,0.1,50,0.6,97,0.3,250,4.543,3.841,5.738
100,100,0.1,50,0.6,97,0.35,250,4.888,3.72,5.927
100,100,0.1,50,0.6,97,0.4,250,5.094,3.628,6.139
100,100,0.1,50,0.6,97,0.45,250,5.103,3.555,6.367
100,100,0.1,50,0.6,97,0.5,250,5.448,3.497,6.606
100,100,0.1,50,0.6,97,0.55,250,5.608,3.449,6.854
100,100,0.1,50,0.6,97,0.6,250,5.042,3.409,7.108
100,100,0.1,50,0.7,97,0.2,250,4.943,4.463,5.9
100,100,0.1,50,0.7,97,0.25,250,4.728,4.172,5.969
100,100,0.1,50,0.7,97,0.3,250,4.848,3.972,6.112
100,100,0.1,50,0.7,97,0.35,250,5.19,3.827,6.3
100,100,0.1,50,0.7,97,0.4,250,5.36,3.718,6.517
100,100,0.1,50,0.7,97,0.45,250,5.483,3.632,6.753
100,100,0.1,50,0.7,97,0.5,250,5.849,3.564,7.004
100,100,0.1,50,0.7,97,0.55,250,5.492,3.508,7.265
100,100,0.1,50,0.7,97,0.6,250,5.479,3.461,7.534
100,100,0.1,50,0.8,97,0.2,250,5.404,4.668,6.296
100,100,0.1,50,0.8,97,0.25,250,4.931,4.325,6.336
100,100,0.1,50,0.8,97,0.3,250,5.26,4.092,6.467
100,100,0.1,50,0.8,97,0.35,250,5.617,3.925,6.652
100,100,0.1,50,0.8,97,0.4,250,5.569,3.799,6.873
100,100,0.1,50,0.8,97,0.45,250,5.862,3.702,7.117
100,100,0.1,50,0.8,97,0.5,250,6.305,3.624,7.378
100,100,0.1,50,0.8,97,0.55,250,5.474,3.56,7.651
100,100,0.1,50,0.8,97,0.6,250,5.722,3.507,7.933
100,100,0.1,50,0.9,97,0.2,250,5.771,4.86,6.676
100,100,0.1,50,0.9,97,0.25,250,5.317,4.467,6.686
100,100,0.1,50,0.9,97,0.3,250,5.654,4.203,6.805
100,100,0.1,50,0.9,97,0.35,250,5.915,4.014,6.988
100,100,0.1,50,0.9,97,0.4,250,5.962,3.874,7.212
100,100,0.1,50,0.9,97,0.45,250,6.27,3.765,7.462
100,100,0.1,50,0.9,97,0.5,250,5.847,3.678,7.732
100,100,0.1,50,0.9,97,0.55,250,5.758,3.607,8.016
100,100,0.1,50,0.9,97,0.6,250,6.101,3.549,8.31
100,100,0.1,50,1.0,97,0.2,250,6.09,5.042,7.044
100,100,0.1,50,1.0,97,0.25,250,5.762,4.6,7.025
100,100,0.1,50,1.0,97,0.3,250,6.033,4.306,7.13
100,100,0.1,50,1.0,97,0.35,250,5.885,4.097,7.31
100,100,0.1,50,1.0,97,0.4,250,6.271,3.942,7.536
100,100,0.1,50,1.0,97,0.45,250,6.66,3.823,7.792
100,100,0.1,50,1.0,97,0.5,250,6.201,3.728,8.07
100,100,0.1,50,1.0,97,0.55,250,6.1,3.651,8.364
100,100,0.1,50,1.0,97,0.6,250,6.46,3.587,8.669
100,100,0.1,50,1.1,97,0.2,250,6.383,5.215,7.402
100,100,0.1,50,1.1,97,0.25,250,6.191,4.726,7.352
100,100,0.1,50,1.1,97,0.3,250,6.399,4.403,7.445
100,100,0.1,50,1.1,97,0.35,250,6.231,4.175,7.62
100,100,0.1,50,1.1,97,0.4,250,6.614,4.007,7.847
100,100,0.1,50,1.1,97,0.45,250,7.033,3.877,8.109
100,100,0.1,50,1.1,97,0.5,250,6.539,3.774,8.395
100,100,0.1,50,1.1,97,0.55,250,6.426,3.691,8.697
100,100,0.1,50,1.1,97,0.6,250,6.802,3.622,9.013
100,100,0.1,50,1.2,97,0.2,250,6.384,5.381,7.751
100,100,0.1,50,1.2,97,0.25,250,6.381,4.846,7.671
100,100,0.1,50,1.2,97,0.3,250,6.472,4.495,7.749
100,100,0.1,50,1.2,97,0.35,250,6.564,4.249,7.92
100,100,0.1,50,1.2,97,0.4,250,6.958,4.067,8.148
100,100,0.1,50,1.2,97,0.45,250,7.285,3.927,8.414
100,100,0.1,50,1.2,97,0.5,250,6.773,3.817,8.706
100,100,0.1,50,1.2,97,0.55,250,6.738,3.728,9.018
100,100,0.1,50,1.2,97,0.6,250,7.129,3.655,9.343
100,100,0.1,50,1.3,97,0.2,250,6.747,5.54,8.093
100,100,0.1,50,1.3,97,0.25,250,6.723,4.961,7.981
100,100,0.1,50,1.3,97,0.3,250,6.802,4.583,8.046
100,100,0.1,50,1.3,97,0.35,250,6.888,4.318,8.211
100,100,0.1,50,1.3,97,0.4,250,7.29,4.124,8.439
100,100,0.1,50,1.3,97,0.45,250,7.363,3.975,8.709
100,100,0.1,50,1.3,97,0.5,250,7.061,3.858,9.008
100,100,0.1,50,1.3,97,0.55,250,6.965,3.763,9.326
100,100,0.1,50,1.3,97,0.6,250,7.372,3.685,9.66
100,100,0.1,50,1.4,97,0.2,250,7.102,5.693,8.427
100,100,0.1,50,1.4,97,0.25,250,7.056,5.07,8.285
100,100,0.1,50,1.4,97,0.3,250,7.123,4.666,8.334
100,100,0.1,50,1.4,97,0.35,250,7.176,4.384,8.494
100,100,0.1,50,1.4,97,0.4,250,7.612,4.178,8.722
100,100,0.1,50,1.4,97,0.45,250,7.024,4.02,8.995
100,100,0.1,50,1.4,97,0.5,250,6.807,3.896,9.299
100,100,0.1,50,1.4,97,0.55,250,7.218,3.796,9.625
100,100,0.1,50,1.4,97,0.6,250,7.671,3.713,9.967
100,100,0.1,50,1.5,97,0.2,250,7.451,5.842,8.756
100,100,0.1,50,1.5,97,0.25,250,7.559,5.176,8.582
100,100,0.1,50,1.5,97,0.3,250,7.316,4.746,8.616
100,100,0.1,50,1.5,97,0.35,250,7.408,4.447,8.77
100,100,0.1,50,1.5,97,0.4,250,7.924,4.229,8.998
100,100,0.1,50,1.5,97,0.45,250,7.202,4.063,9.273
100,100,0.1,50,1.5,97,0.5,250,7.071,3.932,9.582
100,100,0.1,50,1.5,97,0.55,250,7.494,3.827,9.915
100,100,0.1,50,1.5,97,0.6,250,7.96,3.74,10.264
100,100,0.1,50,1.6,97,0.2,250,7.66,5.986,9.079
100,100,0.1,50,1.6,97,0.25,250,7.884,5.278,8.873
100,100,0.1,50,1.6,97,0.3,250,7.616,4.823,8.892
100,100,0.1,50,1.6,97,0.35,250,7.702,4.508,9.04
100,100,0.1,50,1.6,97,0.4,250,8.107,4.278,9.266
100,100,0.1,50,1.6,97,0.45,250,7.47,4.103,9.544
100,100,0.1,50,1.6,97,0.5,250,7.327,3.966,9.857
100,100,0.1,50,1.6,97,0.55,250,7.761,3.856,10.196
100,100,0.1,50,1.6,97,0.6,250,8.238,3.765,10.553
100,100,0.1,50,1.7,97,0.2,250,7.99,6.125,9.397
100,100,0.1,50,1.7,97,0.25,250,8.202,5.377,9.159
100,100,0.1,50,1.7,97,0.3,250,7.909,4.897,9.163
100,100,0.1,50,1.7,97,0.35,250,7.988,4.566,9.304
100,100,0.1,50,1.7,97,0.4,250,8.399,4.325,9.528
100,100,0.1,50,1.7,97,0.45,250,7.73,4.142,9.808
100,100,0.1,50,1.7,97,0.5,250,7.575,3.999,10.125
100,100,0.1,50,1.7,97,0.55,250,8.02,3.884,10.469
100,100,0.1,50,1.7,97,0.6,250,7.865,3.789,10.833
100,100,0.1,50,1.8,97,0.2,250,8.315,6.261,9.711
100,100,0.1,50,1.8,97,0.25,250,8.297,5.472,9.44
100,100,0.1,50,1.8,97,0.3,250,7.838,4.968,9.428
100,100,0.1,50,1.8,97,0.35,250,8.268,4.622,9.562
100,100,0.1,50,1.8,97,0.4,250,8.683,4.37,9.785
100,100,0.1,50,1.8,97,0.45,250,7.851,4.179,10.066
100,100,0.1,50,1.8,97,0.5,250,7.816,4.03,10.387
100,100,0.1,50,1.8,97,0.55,250,8.27,3.91,10.736
100,100,0.1,50,1.8,97,0.6,250,8.104,3.812,11.106
100,100,0.1,50,1.9,97,0.2,250,8.634,6.394,10.02
100,100,0.1,50,1.9,97,0.25,250,8.595,5.565,9.717
100,100,0.1,50,1.9,97,0.3,250,8.109,5.037,9.689
100,100,0.1,50,1.9,97,0.35,250,8.541,4.675,9.815
100,100,0.1,50,1.9,97,0.4,250,8.96,4.413,10.036
100,100,0.1,50,1.9,97,0.45,250,8.094,4.214,10.318
100,100,0.1,50,1.9,97,0.5,250,8.049,4.059,10.642
100,100,0.1,50,1.9,97,0.55,250,8.513,3.935,10.996
100,100,0.1,50,1.9,97,0.6,250,8.336,3.834,11.372
100,100,0.1,50,2.0,97,0.2,250,8.947,6.523,10.326
100,100,0.1,50,2.0,97,0.25,250,8.965,5.655,9.99
100,100,0.1,50,2.0,97,0.3,250,8.374,5.104,9.945
100,100,0.1,50,2.0,97,0.35,250,8.809,4.727,10.063
100,100,0.1,50,2.0,97,0.4,250,9.231,4.454,10.282
100,100,0.1,50,2.0,97,0.45,250,8.332,4.248,10.564
100,100,0.1,50,2.0,97,0.5,250,8.276,4.088,10.892
100,100,0.1,50,2.0,97,0.55,250,8.748,3.959,11.25
100,100,0.1,50,2.0,97,0.6,250,8.561,3.854,11.631
100,100,0.1,50,2.1,97,0.2,250,9.256,6.649,10.628
100,100,0.1,50,2.1,97,0.25,250,9.255,5.742,10.259
100,100,0.1,50,2.1,97,0.3,250,8.587,5.169,10.197
100,100,0.1,50,2.1,97,0.35,250,9.07,4.778,10.308
100,100,0.1,50,2.1,97,0.4,250,9.496,4.495,10.523
100,100,0.1,50,2.1,97,0.45,250,8.563,4.281,10.806
100,100,0.1,50,2.1,97,0.5,250,8.498,4.115,11.136
100,100,0.1,50,2.1,97,0.55,250,8.977,3.982,11.499
100,100,0.1,50,2.1,97,0.6,250,8.778,3.874,11.885
100,100,0.1,50,2.2,97,0.2,250,9.559,6.772,10.926
100,100,0.1,50,2.2,97,0.25,250,9.541,5.827,10.524
100,100,0.1,50,2.2,97,0.3,250,8.84,5.232,10.446
100,100,0.1,50,2.2,97,0.35,250,9.326,4.826,10.548
100,100,0.1,50,2.2,97,0.4,250,9.632,4.533,10.76
100,100,0.1,50,2.2,97,0.45,250,8.789,4.313,11.043
100,100,0.1,50,2.2,97,0.5,250,8.713,4.141,11.375
100,100,0.1,50,2.2,97,0.55,250,8.518,4.005,11.742
100,100,0.1,50,2.2,97,0.6,250,8.99,3.893,12.133
100,100,0.1,50,2.3,97,0.2,250,9.858,6.893,11.221
100,100,0.1,50,2.3,97,0.25,250,9.676,5.911,10.786
100,100,0.1,50,2.3,97,0.3,250,8.992,5.293,10.69
100,100,0.1,50,2.3,97,0.35,250,9.577,4.873,10.784
100,100,0.1,50,2.3,97,0.4,250,9.883,4.571,10.993
100,100,0.1,50,2.3,97,0.45,250,9.01,4.343,11.276
100,100,0.1,50,2.3,97,0.5,250,8.923,4.167,11.61
100,100,0.1,50,2.3,97,0.55,250,8.636,4.026,11.98
100,100,0.1,50,2.3,97,0.6,250,9.195,3.911,12.376
100,100,0.1,50,2.4,97,0.2,250,10.153,7.011,11.513
100,100,0.1,50,2.4,97,0.25,250,9.948,5.992,11.045
100,100,0.1,50,2.4,97,0.3,250,9.234,5.353,10.931
100,100,0.1,50,2.4,97,0.35,250,9.824,4.919,11.016
100,100,0.1,50,2.4,97,0.4,250,10.129,4.607,11.222
100,100,0.1,50,2.4,97,0.45,250,9.226,4.373,11.504
100,100,0.1,50,2.4,97,0.5,250,9.128,4.191,11.84
100,100,0.1,50,2.4,97,0.55,250,8.831,4.046,12.213
100,100,0.1,50,2.4,97,0.6,250,9.395,3.929,12.614
100,100,0.1,50,2.5,97,0.2,250,10.443,7.127,11.803
100,100,0.1,50,2.5,97,0.25,250,10.216,6.071,11.3
100,100,0.1,50,2.5,97,0.3,250,9.471,5.411,11.17
100,100,0.1,50,2.5,97,0.35,250,10.065,4.963,11.245
100,100,0.1,50,2.5,97,0.4,250,10.37,4.642,11.447
100,100,0.1,50,2.5,97,0.45,250,9.437,4.401,11.729
100,100,0.1,50,2.5,97,0.5,250,9.328,4.215,12.066
100,100,0.1,50,2.5,97,0.55,250,9.021,4.066,12.443
100,100,0.1,50,2.5,97,0.6,250,9.589,3.945,12.847
100,100,0.1,50,2.6,97,0.2,250,10.729,7.24,12.089
100,100,0.1,50,2.6,97,0.25,250,10.48,6.148,11.553
100,100,0.1,50,2.6,97,0.3,250,9.704,5.467,11.404
100,100,0.1,50,2.6,97,0.35,250,10.302,5.007,11.471
100,100,0.1,50,2.6,97,0.4,250,10.606,4.676,11.668
100,100,0.1,50,2.6,97,0.45,250,9.644,4.429,11.95
100,100,0.1,50,2.6,97,0.5,250,9.432,4.237,12.289
100,100,0.1,50,2.6,97,0.55,250,9.206,4.085,12.667
100,100,0.1,50,2.6,97,0.6,250,9.778,3.961,13.076
100,100,0.1,50,2.7,97,0.2,250,11.09,7.351,12.373
100,100,0.1,50,2.7,97,0.25,250,10.74,6.224,11.803
100,100,0.1,50,2.7,97,0.3,250,9.934,5.522,11.636
100,100,0.1,50,2.7,97,0.35,250,10.379,5.049,11.694
100,100,0.1,50,2.7,97,0.4,250,9.584,4.709,11.887
100,100,0.1,50,2.7,97,0.45,250,9.846,4.456,12.167
100,100,0.1,50,2.7,97,0.5,250,9.622,4.259,12.507
100,100,0.1,50,2.7,97,0.55,250,9.387,4.103,12.888
100,100,0.1,50,2.7,97,0.6,250,9.962,3.977,13.3
100,100,0.1,50,2.8,97,0.2,250,11.37,7.461,12.654
100,100,0.1,50,2.8,97,0.25,250,10.996,6.298,12.05
100,100,0.1,50,2.8,97,0.3,250,10.16,5.576,11.866
100,100,0.1,50,2.8,97,0.35,250,10.605,5.09,11.913
100,100,0.1,50,2.8,97,0.4,250,9.782,4.742,12.102
100,100,0.1,50,2.8,97,0.45,250,10.045,4.482,12.381
100,100,0.1,50,2.8,97,0.5,250,9.808,4.281,12.722
100,100,0.1,50,2.8,97,0.55,250,9.564,4.121,13.106
100,100,0.1,50,2.8,97,0.6,250,10.141,3.992,13.521
100,100,0.1,50,2.9,97,0.2,250,11.647,7.568,12.933
100,100,0.1,50,2.9,97,0.25,250,11.324,6.371,12.295
100,100,0.1,50,2.9,97,0.3,250,10.382,5.629,12.092
100,100,0.1,50,2.9,97,0.35,250,10.827,5.13,12.13
100,100,0.1,50,2.9,97,0.4,250,9.977,4.773,12.314
100,100,0.1,50,2.9,97,0.45,250,10.239,4.507,12.592
100,100,0.1,50,2.9,97,0.5,250,9.991,4.301,12.933
100,100,0.1,50,2.9,97,0.55,250,9.736,4.138,13.319
100,100,0.1,50,2.9,97,0.6,250,10.315,4.006,13.738
100,100,0.1,50,3.0,97,0.2,250,11.92,7.673,13.209
100,100,0.1,50,3.0,97,0.25,250,11.274,6.442,12.537
100,100,0.1,50,3.0,97,0.3,250,10.588,5.68,12.316
100,100,0.1,50,3.0,97,0.35,250,11.046,5.168,12.344
100,100,0.1,50,3.0,97,0.4,250,10.168,4.803,12.523
100,100,0.1,50,3.0,97,0.45,250,10.429,4.531,12.799
100,100,0.1,50,3.0,97,0.5,250,10.169,4.321,13.141
100,100,0.1,50,3.0,97,0.55,250,9.905,4.155,13.529
100,100,0.1,50,3.0,97,0.6,250,10.485,4.02,13.951
100,100,0.1,50,3.1,97,0.2,250,12.189,7.777,13.483
100,100,0.1,50,3.1,97,0.25,250,11.516,6.512,12.777
100,100,0.1,50,3.1,97,0.3,250,10.824,5.731,12.537
100,100,0.1,50,3.1,97,0.35,250,11.112,5.206,12.556
100,100,0.1,50,3.1,97,0.4,250,10.355,4.833,12.73
100,100,0.1,50,3.1,97,0.45,250,10.616,4.555,13.004
100,100,0.1,50,3.1,97,0.5,250,10.344,4.341,13.346
100,100,0.1,50,3.1,97,0.55,250,10.07,4.171,13.736
100,100,0.1,50,3.1,97,0.6,250,10.651,4.034,14.16
100,100,0.1,50,3.2,97,0.2,250,12.454,7.879,13.755
100,100,0.1,50,3.2,97,0.25,250,11.754,6.58,13.014
100,100,0.1,50,3.2,97,0.3,250,11.037,5.78,12.756
100,100,0.1,50,3.2,97,0.35,250,11.321,5.244,12.764
100,100,0.1,50,3.2,97,0.4,250,10.539,4.862,12.933
100,100,0.1,50,3.2,97,0.45,250,10.799,4.578,13.206
100,100,0.1,50,3.2,97,0.5,250,10.515,4.36,13.548
100,100,0.1,50,3.2,97,0.55,250,10.231,4.187,13.939
100,100,0.1,50,3.2,97,0.6,250,10.813,4.047,14.367
100,100,0.1,50,3.3,97,0.2,250,12.716,7.979,14.024
100,100,0.1,50,3.3,97,0.25,250,11.988,6.648,13.249
100,100,0.1,50,3.3,97,0.3,250,11.246,5.828,12.973
100,100,0.1,50,3.3,97,0.35,250,11.527,5.28,12.971
100,100,0.1,50,3.3,97,0.4,250,10.72,4.89,13.135
100,100,0.1,50,3.3,97,0.45,250,10.979,4.601,13.405
100,100,0.1,50,3.3,97,0.5,250,9.902,4.378,13.747
100,100,0.1,50,3.3,97,0.55,250,10.388,4.202,14.14
100,100,0.1,50,3.3,97,0.6,250,10.948,4.059,14.57
100,100,0.1,50,3.4,97,0.2,250,12.975,8.078,14.292
100,100,0.1,50,3.4,97,0.25,250,12.138,6.713,13.483
100,100,0.1,50,3.4,97,0.3,250,11.38,5.875,13.187
100,100,0.1,50,3.4,97,0.35,250,11.73,5.315,13.175
100,100,0.1,50,3.4,97,0.4,250,10.897,4.918,13.333
100,100,0.1,50,3.4,97,0.45,250,11.156,4.623,13.601
100,100,0.1,50,3.4,97,0.5,250,10.055,4.396,13.943
100,100,0.1,50,3.4,97,0.55,250,10.543,4.216,14.338
100,100,0.1,50,3.4,97,0.6,250,11.103,4.072,14.77
100,100,0.1,50,3.5,97,0.2,250,13.299,8.175,14.557
100,100,0.1,50,3.5,97,0.25,250,12.058,6.778,13.714
100,100,0.1,50,3.5,97,0.3,250,11.582,5.921,13.399
100,100,0.1,50,3.5,97,0.35,250,11.929,5.35,13.376
100,100,0.1,50,3.5,97,0.4,250,11.072,4.945,13.529
100,100,0.1,50,3.5,97,0.45,250,11.329,4.644,13.795
100,100,0.1,50,3.5,97,0.5,250,10.158,4.413,14.137
100,100,0.1,50,3.5,97,0.55,250,10.693,4.231,14.532
100,100,0.1,50,3.5,97,0.6,250,11.255,4.083,14.966
100,100,0.1,50,3.6,97,0.2,250,13.57,8.271,14.821
100,100,0.1,50,3.6,97,0.25,250,12.277,6.842,13.943
100,100,0.1,50,3.6,97,0.3,250,11.78,5.967,13.609
100,100,0.1,50,3.6,97,0.35,250,12.126,5.384,13.576
100,100,0.1,50,3.6,97,0.4,250,11.054,4.971,13.723
100,100,0.1,50,3.6,97,0.45,250,11.499,4.665,13.986
100,100,0.1,50,3.6,97,0.5,250,10.305,4.43,14.328
100,100,0.1,50,3.6,97,0.55,250,10.841,4.244,14.724
100,100,0.1,50,3.6,97,0.6,250,11.403,4.095,15.161
100,100,0.1,50,3.7,97,0.2,250,13.822,8.365,15.082
100,100,0.1,50,3.7,97,0.25,250,12.492,6.904,14.17
100,100,0.1,50,3.7,97,0.3,250,11.976,6.011,13.817
100,100,0.1,50,3.7,97,0.35,250,12.319,5.417,13.773
100,100,0.1,50,3.7,97,0.4,250,11.221,4.996,13.915
100,100,0.1,50,3.7,97,0.45,250,11.666,4.685,14.175
100,100,0.1,50,3.7,97,0.5,250,10.349,4.446,14.516
100,100,0.1,50,3.7,97,0.55,250,10.986,4.258,14.914
100,100,0.1,50,3.7,97,0.6,250,11.412,4.106,15.352
100,100,0.1,50,3.8,97,0.2,250,14.071,8.458,15.342
100,100,0.1,50,3.8,97,0.25,250,12.706,6.966,14.395
100,100,0.1,50,3.8,97,0.3,250,12.17,6.055,14.023
100,100,0.1,50,3.8,97,0.35,250,12.51,5.449,13.968
100,100,0.1,50,3.8,97,0.4,250,11.385,5.022,14.104
100,100,0.1,50,3.8,97,0.45,250,11.83,4.705,14.362
100,100,0.1,50,3.8,97,0.5,250,10.49,4.462,14.702
100,100,0.1,50,3.8,97,0.55,250,11.127,4.271,15.1
100,100,0.1,50,3.8,97,0.6,250,11.554,4.117,15.541
100,100,0.1,50,3.9,97,0.2,250,14.322,8.549,15.599
100,100,0.1,50,3.9,97,0.25,250,12.916,7.026,14.618
100,100,0.1,50,3.9,97,0.3,250,12.36,6.097,14.227
100,100,0.1,50,3.9,97,0.35,250,12.698,5.481,14.162
100,100,0.1,50,3.9,97,0.4,250,11.546,5.046,14.291
100,100,0.1,50,3.9,97,0.45,250,11.991,4.724,14.546
